#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
220,"Save Me","JXM,THE KRN",12,117,"","","PARADISE",2025-05-04,02:30,47,54,17,0,7,0,10,-10,C♯/D♭,4,2025-05-07,5JUV3B1TRkrfws4ThxWo6b,"Not Done Yet Collective, Executive Produced and Distributed by JXM.",3B,QZK6F2510506
221,"Watching the World","Noah Seabolt",10,110,"","","Loser",2020-06-05,04:09,72,88,11,0,49,0,10,-8,E,4,2024-12-05,350WOKeKqD0pqIx1mhKfT2,"Seabolt Incorporated",12B,ushm22060198
222,"Malta","Markoe",12,140,"","","Malta",2025-04-30,02:59,58,17,96,2,36,0,10,-15,B,4,2025-05-19,5AeZrla1BTfdlRhWeBM2Lp,"Markoe",1B,AUMEV2551009
223,"Maps","Maroon 5",86,120,"pop","Pop","V",2014-09-02,03:09,74,71,2,0,88,0,0,-6,C♯/D♭ minor,4,2024-12-05,4gbVRS8gloEluzf0GzDOFc,"Interscope Records*",12A,USUM71407116
224,"Not Just Another Love Gone Wrong Song","Dave Rogers,Elipsi_Music",11,158,"","","Not Just Another Love Gone Wrong Song",2023-04-15,05:24,21,92,1,40,42,10,10,-4,C♯/D♭ minor,4,2025-05-05,3d4u1Rqh8MEUXbHO7D45B3,"INDY DR",12A,QZKWA2042766
225,"Die Young","Kesha",83,128,"","","Warrior (Expanded Edition)",2012-11-30,03:31,71,70,0,0,80,0,20,-5,C♯/D♭ minor,4,2024-12-05,7EQGXaVSyEDsCWKmUcfpLk,"Kemosabe Records/RCA Records",12A,USRC11201008
226,"Made For Me","SRJR Productions",26,75,"","","Made For Me",2024-01-11,04:35,67,36,13,0,42,0,0,-11,A,4,2025-05-05,2K8aoIef63pp0tBZ8KghHB,"SRJR Productions",11B,QMFMF2321164
227,"Troublemaker (feat. Flo Rida)","Olly Murs,Flo Rida",78,106,"","","Right Place Right Time (Expanded Edition)",2012-11-26,03:05,76,86,2,0,97,0,10,-4,C minor,4,2024-12-05,6s8nHXTJVqFjXE4yVZPDHR,"Epic",5A,GBARL1201891
228,"Disarray","The Friends of Norman Havelock",18,90,"","","Disarray",2025-05-02,02:59,48,69,15,0,50,0,20,-6,C,4,2025-05-12,6zwVoyHZqxEUo3j6j3JNHa,"Independent",8B,GBLFP2587980
229,"Some Nights","fun.",72,108,"","","Some Nights",2012-02-14,04:37,67,74,2,0,39,0,0,-7,C,4,2024-12-05,67WTwafOMgegV6ABnBQxcE,"Fueled By Ramen",8B,USAT21104050
230,"Fair","WiLL",33,94,"","","Fair",2025-03-27,02:57,55,53,20,0,55,0,10,-7,F minor,4,2025-05-05,5nRlmSYEqd5cFWcQWGTNye,"8989579 Records DK",4A,QZK6J2594292
231,"Drops of Jupiter (Tell Me)","Train",85,79,"soft pop","Pop","Drops Of Jupiter",2001-03-27,04:19,48,64,15,0,50,0,10,-6,C,4,2024-12-05,2hKdd3qO7cWr2Jo0Bcs0MA,"Columbia/Legacy",8B,USSM10019751
232,"Je suis","Olga Neff",23,85,"","","Je suis",2025-05-03,02:32,74,18,67,19,12,0,10,-15,C,4,2025-05-17,6VNYdUbQ5iNQubXurjNYn4,"Olga Neff",8B,QZMHK2520873
233,"If We Ever Meet Again (Featuring Katy Perry)","Timbaland,Katy Perry",72,126,"pop","Pop","Shock Value II",2009-01-01,04:52,65,61,0,0,39,0,0,-7,G#/A♭,4,2024-12-05,360UM2DaiHZPRu0EsrOvMp,"Timbaland",4B,USUM70913828
234,"Knockin' On Your Door","Joel McColl",16,83,"","","Humankind",2025-02-07,04:35,63,61,9,0,80,0,10,-11,D,4,2025-05-06,2axY0qRU2oJuPafEayuwCF,"Boscoboy Music",10B,USCGH2570744
235,"I Don't Want to Be","Gavin DeGraw",59,154,"","","Chariot",2003-01-01,03:39,44,89,1,0,46,0,10,-4,C minor,4,2024-12-05,17yReVjsDb7Hlvjqz6jhDm,"J Records",5A,USJAY0300148
236,"Dragonfly","Ada-",6,80,"","","Dragonfly",2025-04-25,03:26,44,62,71,0,58,0,30,-8,C,4,2025-05-19,42aF6f6mnbLqwFYc2OT84S,"AMG/UNI",8B,QZAKB2477154
237,"Good Life","OneRepublic",78,95,"soft pop","Pop","Waking Up",2009-01-01,04:13,63,69,8,0,65,0,10,-8,F#/G♭,4,2024-12-05,6OtCIsQZ64Vs1EbzztvAv4,"Mosley / Interscope",2B,USUM70999110
238,"Falling","Christel Golden",13,134,"","","Falling",2025-04-21,04:16,38,38,90,0,10,0,10,-11,D,5,2025-05-19,2WBZxWGaqz6PjGdFG5tbvK,"Christel Golden",10B,USHM22521986
239,"Burn","Ellie Goulding",79,87,"","","Halcyon Nights",2012-10-12,03:51,31,76,30,0,34,0,10,-5,A#/B♭ minor,4,2024-12-05,5lF0pHbsJ0QqyIrLweHJPW,"UMC (Universal Music Catalogue)",3A,GBUM71303482
240,"Color the Blue","Lexter Adam",1,95,"","","Color the Blue",2025-03-14,03:19,76,65,1,0,73,10,10,-11,D,4,2025-05-19,6hH7vgMXDeZHAcgNGoNcJq,"Feeldview Recordings",10B,QZHN72519174
241,"Classic","MKTO",84,102,"","","MKTO",2012-00-00,02:55,72,79,4,0,76,10,10,-5,C♯/D♭,4,2024-12-05,6FE2iI43OZnszFLuLtvvmg,"Columbia/M2V",3B,USSM11301446
242,"When I Met You","Helen H,Fjellmann",8,160,"","","When I Met You",2024-11-07,04:35,51,37,78,2,23,0,10,-14,G minor,4,2025-05-19,7abDyFHlvjCfi2TEgXcHy4,"JMP 27252",6A,NL9KR2454705
243,"My House","Flo Rida",79,94,"","","My House",2015-04-07,03:12,69,70,2,0,74,0,10,-5,G minor,4,2024-12-05,6Knv6wdA0luoMUuuoYi2i1,"Poe Boy/Atlantic",6A,USAT21500384
244,"Southern Comfort - Single Edit","Helge Gravvold",14,122,"","","Southern Comfort",2025-05-14,05:29,60,88,2,0,57,0,20,-6,F#/G♭,4,2025-05-19,1ll27k4676x7mmTf1QQb6K,"Grayvold",2B,NO2MX2503022
245,"Good Life","OneRepublic",78,95,"soft pop","Pop","Waking Up",2009-01-01,04:13,63,69,8,0,65,0,10,-8,F#/G♭,4,2024-12-05,6OtCIsQZ64Vs1EbzztvAv4,"Mosley / Interscope",2B,USUM70999110
246,"UThought","Niglevel",11,160,"","","UThought",2025-01-08,03:12,78,93,8,0,95,20,20,-4,C♯/D♭,4,2025-05-19,1eOPivwExJNIHVNkIdy4mI,"Musicandpen Records",3B,QZK6H2515890
247,"Burn","Ellie Goulding",79,87,"","","Halcyon Nights",2012-10-12,03:51,31,76,30,0,34,0,10,-5,A#/B♭ minor,4,2024-12-05,5lF0pHbsJ0QqyIrLweHJPW,"UMC (Universal Music Catalogue)",3A,GBUM71303482
248,"LOW","HOUSECARTEL",27,120,"","","LOW",2025-01-25,04:20,57,96,10,66,55,0,0,-3,F minor,4,2025-05-19,7xSaDGWjeLb2jXBHqcj1ci,"GINTJEK PRODUCTIONS",4A,QZFZ72583188
249,"Classic","MKTO",84,102,"","","MKTO",2012-00-00,02:55,72,79,4,0,76,10,10,-5,C♯/D♭,4,2024-12-05,6FE2iI43OZnszFLuLtvvmg,"Columbia/M2V",3B,USSM11301446
250,"LIFETIME","psychodelix,ary kemler",27,75,"melodic bass","Electronic","LIFETIME",2025-05-15,02:20,42,73,9,0,24,0,30,-5,G#/A♭,4,2025-05-19,72I2nYmcr664w1XtqcnE9Q,"Ufality",4B,QT3AJ2500077
251,"Apologize","Timbaland,OneRepublic",77,118,"soft pop","Pop","Shock Value",2007-01-01,03:04,66,60,4,0,8,0,10,-6,G#/A♭,4,2025-01-29,6q3zC9dDD4lUNk8nfUztXy,"Interscope/Blackground Records",4B,USUM70722793
