#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
198,"Patches","Clarence Carter",48,81,"soul, motown","Pop, R&B, Blues","Patches",1970-00-00,03:13,64,54,62,0,79,10,40,-13,E,4,2025-03-17,5vk9PL1tTyWrQY3TqRq2Rg,"Rhino Atlantic",12B,USAT20003371
199,"Indiana Wants Me - Commercial Version","R. Dean Taylor",35,89,"northern soul, motown","Pop, R&B","The Complete Motown Singles Vol. 10: 1970",2008-06-27,03:35,53,83,6,0,71,0,30,-4,G#/A♭,4,2025-03-17,1zgV5ZYh7uYJXbK7yjuyj8,"UNI/MOTOWN",4B,USMO10300772
200,"Apeman - 2014 Remastered Version","The Kinks",0,75,"proto-punk, baroque pop","Classical, Pop, Rock","Lola vs. Powerman and the Moneygoround, Pt. One + Percy (Super Deluxe)",2014-10-20,03:53,68,73,57,0,83,20,0,-9,A,4,2025-03-17,1NXUWyPJk5kO6DQJ5t7bDu,"Sanctuary Records",11B,GB5KW1499822
201,"Farewell Is A Lonely Sound","Jimmy Ruffin",42,158,"motown, northern soul, soul","Pop, R&B, Blues","Ruff 'N Ready",1969-01-01,03:03,27,69,5,0,75,0,10,-7,A,3,2025-03-17,0F7L5dUccQfTj1nPRzJVbT,"UNI/MOTOWN",11B,USMO16982639
202,"The Wonder of You","Elvis Presley",66,89,"rockabilly, rock and roll","Rock","The Essential Elvis Presley",2007-00-00,02:33,45,69,29,0,63,0,90,-7,G,4,2025-03-17,0LfJkvPNCNEMLpZJgDQiV1,"SBME Strategic Marketing Group",9B,USA820500125
203,"Superstar","Tim Rice,Andrew Lloyd Webber,Murray Head,The Trinidad Singers",29,122,"musicals, ","Classical, Easy Listening, Pop","Jesus Christ Superstar",1970-01-01,04:15,40,67,6,0,53,0,40,-5,A,4,2025-03-17,5B7S7GjR1tuyeDLSRNiTMO,"Polydor Records",11B,USMC17101337
204,"Love On a Two Way Street","The Moments",0,141,"philly soul, northern soul, quiet storm","R&B","Complete Stang Singles Collection",2014-06-30,03:36,48,41,61,0,26,0,30,-8,D,4,2025-03-17,0cUSiw2kcQdHP058Irbvn1,"Sanctuary Records",10B,GBAJE7000060
205,"Rainy Night in Georgia","Brook Benton",52,75,"","","Brook Benton Today",1970-00-00,03:53,30,31,52,8,38,0,10,-19,E minor,4,2025-03-17,2zbV4xRYLuElz4PWOXI5P7,"Rhino Atlantic",9A,USAT20002494
206,"Turn Back The Hands Of Time","Tyrone Davis",45,118,"blues, footwork","Blues, Electronic","Turn Back The Hands Of Time",1970-00-00,02:58,56,66,17,0,87,0,0,-6,F#/G♭,4,2025-03-17,5o3qMny3Ym8O512RKrNoLw,"Brunswick Records",2B,USBWC0510018
207,"No Sugar Tonight / New Mother Nature - 2024 Remaster","The Guess Who",4,101,"classic rock","Rock","American Woman",1970-01-01,04:53,51,83,56,0,52,0,30,-9,C♯/D♭ minor,4,2025-03-17,3beYmUcaXJZiSZMPbsMI7p,"Buddha Records",12A,USRC10001086
208,"The Witch's Promise","Jethro Tull",28,173,"progressive rock, symphonic rock, art rock, classic rock","Rock","Living in the Past",1972-00-00,03:47,29,35,42,0,85,0,30,-15,D,3,2025-03-17,5FPPVJlSnq6Vachf43VGWk,"Parlophone UK",10B,GBAYK7000001
209,"Love of the Common People","Nicky Thomas",0,102,"rocksteady, reggae, lovers rock, ska","Reggae","Love of the Common People",1970-01-01,02:24,72,58,51,0,91,0,20,-7,C,4,2025-03-17,7KOUBZ2NPkIsF1V5tPThKp,"Trojan Records",8B,GBAJE7000358
210,"It's Only Make Believe","Glen Campbell",49,113,"","","Glen Campbell Goodtime Album",1970-01-01,02:27,45,56,19,0,54,0,20,-5,C,3,2025-03-17,2eot2orcEQn5wR11DSVcbO,"Capitol Nashville",8B,USCN16700035
211,"Yellow River","Christie",55,130,"","","Christie",1970-00-00,02:45,63,54,9,0,88,0,10,-11,E,4,2025-03-17,4VnzKUBMB6cvog8Jvv1few,"Columbia",12B,GBBBN7000002
212,"Goodbye Sam Hello Samantha","Cliff Richard",32,124,"christmas","Pop","40 Golden Greats",1977-00-00,02:48,81,53,13,0,88,0,20,-12,D,4,2025-03-17,7xphJeLAdf3LodIwGMtQAc,"Parlophone UK",10B,GBAYE7000082
213,"You Can Get It If You Really Want","Desmond Dekker",0,129,"rocksteady, ska, reggae, roots reggae","Reggae","You Can Get It If You Really Want",1970-01-01,02:42,80,39,19,0,76,0,0,-13,C♯/D♭,4,2025-03-17,0TjOyjjHJb9WmyUQlq1F12,"Sanctuary Records",3B,GBAJE7000326
214,"No Time - 2024 Remaster","The Guess Who",2,128,"classic rock","Rock","American Woman",1970-01-01,03:49,48,69,32,0,59,0,10,-6,C,4,2025-03-17,29HbvYjzl95cYA4wGIhFCd,"Buddha Records",8B,USRC10001087
215,"It's All In The Game","Four Tops",36,92,"motown, northern soul, soul","Pop, R&B, Blues","Still Waters Run Deep",1970-00-00,02:43,56,39,32,0,81,0,0,-13,E,4,2025-03-17,2r3oMDiiTwssuXfIHDJ0cq,"Motown",12B,USMO10120019
216,"Another One Bites The Dust - Remastered 2011","Queen",84,110,"classic rock, rock, glam rock","Rock","The Game (2011 Remaster)",1980-06-27,03:34,93,53,11,31,75,10,10,-6,F minor,4,2025-03-17,5vdp5UmvTsnMEMESIF2Ym7,"EMI",4A,GBUM71029605
217,"All Out of Love","Air Supply",76,108,"soft rock","Rock","Lost in Love",1980-02-25,04:03,51,26,31,0,36,0,40,-17,C,4,2025-03-17,7dQC53NiYOY9gKg3Qsu2Bs,"Arista",8B,USAR18000002
218,"The Winner Takes It All","ABBA",82,126,"","","Super Trouper",1980-00-00,04:54,45,79,57,0,52,0,0,-7,F#/G♭,4,2025-03-17,3oEkrIfXfSh9zGnE7eBzSV,"Polar Music International AB",2B,SEAYD8001020
219,"9 to 5","Dolly Parton",80,105,"country","Country","9 To 5 And Odd Jobs",1980-00-00,02:42,55,78,42,0,81,0,60,-6,F#/G♭,4,2025-03-17,4w3tQBXhn5345eUXDGBWZG,"RCA Records Label",2B,USRN19400384
220,"Celebration","Kool & The Gang",74,122,"disco, funk","Pop, R&B","Celebrate!",1980-09-29,04:58,89,66,14,5,91,0,0,-12,C♯/D♭,4,2025-03-17,3K7Q9PHUWPTaknlbFPThn2,"Island Mercury",3B,USPR38007190
221,"Funkytown - Single Version","Lipps Inc.",0,123,"disco","Pop","4 ALL AGES: Disco Music",2020-05-03,03:54,92,59,0,83,32,0,0,-9,C,4,2025-03-17,2ha8NC5CKyB8YPZ9nVIQ2f,"UME - Global Clearing House",8B,USPR37902457
222,"Keep on Loving You","REO Speedwagon",76,175,"soft rock, album rock, classic rock","Rock","Hi Infidelity (30th Anniversary Edition)",1980-00-00,03:20,31,72,5,0,41,0,10,-6,C,4,2025-03-17,4rcHWl68ai6KvpXlc8vbnE,"Epic/Legacy",8B,USSM11102617
223,"More Than I Can Say","Leo Sayer",58,96,"soft rock","Rock","Living In A Fantasy",1980-00-00,03:41,72,54,19,0,68,0,20,-11,A#/B♭,4,2025-03-17,72AP0jERH6lLf6vd32WcDJ,"Edsel",6B,GBBLG8000340
224,"Could You Be Loved","Bob Marley & The Wailers",86,103,"reggae, roots reggae","Reggae","Uprising",1980-06-10,03:57,92,72,36,0,76,10,10,-9,C,4,2025-03-17,5O4erNlJ74PIF6kGol1ZrC,"Island Records",8B,USIR28000016
225,"Dancing With Myself","Billy Idol",69,177,"","","Vital Idol",1985-00-00,05:59,51,70,2,0,91,0,30,-11,E,4,2025-03-17,1BY1Vd2Bt6JPOhMvsIwtVv,"Unknown",12B,USNPD1217889
226,"Baggy Trousers - 2010 Remaster","Madness",0,145,"ska","Reggae","Absolutely",1980-09-26,02:46,64,89,14,0,96,0,30,-5,C minor,4,2025-03-17,6RJXCT2WrJKduOyxCNf6tO,"Salvo",5A,GB7GZ0900026
227,"Going Underground","The Jam",59,181,"punk, new wave, britpop, power pop","Pop, Rock","Setting Sons (Super Deluxe)",1979-11-17,02:54,32,84,0,0,94,10,10,-7,B,4,2025-03-17,6ALPLbDJ9eWVij9ep3Cgf4,"UMC (Universal Music Catalogue)",1B,GBAKW8001001
228,"Refugee","Tom Petty and the Heartbreakers",71,116,"classic rock","Rock","Damn The Torpedoes (Deluxe Edition)",1979-10-19,03:21,58,71,3,0,76,0,0,-5,F#/G♭ minor,4,2025-03-17,4mcZYzoGwPRDdhWVlygiHf,"Geffen",11A,USMC17909357
229,"Heartbreaker","Pat Benatar",67,156,"album rock","Rock","In The Heat Of The Night",1979-01-01,03:29,46,59,28,0,88,0,0,-11,F minor,4,2025-03-17,22ML0MuFKfw16WejbxsLOy,"Chrysalis\EMI Records (USA)",4A,USCH38400033
230,"Turning Japanese - Non Stop Edit","The Vapors",53,180,"new wave, power pop","Pop, Rock","New Clear Days",1980-07-01,03:44,50,91,3,0,92,0,40,-6,C,4,2025-03-17,1MANhf0nwr6gFwsRJMeDbr,"RT Industries",8B,GBAYE8000147
231,"It's Still Rock and Roll to Me","Billy Joel",74,141,"soft rock","Rock","Glass Houses",1980-03-12,02:56,75,68,10,0,54,10,0,-8,C,4,2025-03-17,64UioB4Nmwgn2f4cbIpAkl,"Columbia",8B,USSM18000211
232,"Whip It","DEVO",54,158,"new wave, post-punk, synthpop","Pop, Rock, Electronic","Oh No It's Devo / Freedom Of Choice",1993-01-01,02:38,77,72,7,0,96,0,0,-13,D,4,2025-03-17,6QG0wcgoCsa9pqFyTg0rRO,"Virgin Records",10B,GBAAA8000030
233,"To Cut A Long Story Short","Spandau Ballet",40,142,"new wave, synthpop","Pop, Rock, Electronic","Gold - The Best of Spandau Ballet",2000-05-15,03:21,72,86,1,84,96,0,20,-8,D,4,2025-03-17,2CfqGS6D9piBWM3SAjbUJM,"Parlophone UK",10B,GBAYK8000013
234,"Start!","The Jam",52,139,"punk, new wave, britpop, power pop","Pop, Rock","Sound Affects",1980-11-28,02:29,63,35,1,0,91,0,10,-9,C,4,2025-03-17,4svNZgdVZNtpWKbb7nsaLs,"Polydor Records",8B,GBAKW8001002
235,"Geno - 2000 Remaster","Dexys Midnight Runners",51,125,"","","Searching For The Young Soul Rebels",1980-07,03:27,48,60,69,1,82,0,90,-9,F#/G♭,4,2025-03-17,7gb626DDDHoiuVAGZEnlJk,"Parlophone UK",2B,GBAYE0000114
236,"Mirror in the Bathroom","The Beat",0,171,"ska, new wave","Pop, Rock, Reggae","I Just Can't Stop It",1980-05-01,03:06,62,70,9,7,95,0,0,-7,G,4,2025-03-17,70pR7ZZ3C5mkLWoWtDhl38,"BMG Rights Management (UK) Ltd",9B,GBAAP8000005
237,"Ride Like the Wind","Christopher Cross",68,124,"soft rock","Rock","Christopher Cross",1979-00-00,04:35,67,71,35,0,81,0,10,-14,C minor,4,2025-03-17,7gUMShP1l20tC0xf17Zplk,"Rhino/Warner Records",5A,USWB19901342
238,"Brass in Pocket - 2006 Remaster","Pretenders",2,98,"","","Pretenders (Expanded & Remastered)",1980-01-11,03:05,75,70,37,0,91,0,20,-6,A,4,2025-03-17,2hvOsGJc6qll4WzW8Ljqc3,"WM UK",11B,GBAHT0600747
239,"Hit Me With Your Best Shot","Pat Benatar",74,127,"album rock","Rock","Crimes Of Passion",1980-08-05,02:51,74,58,12,0,94,0,20,-9,E,4,2025-03-17,0vOkmmJEtjuFZDzrQSFzEE,"Chrysalis\EMI Records (USA)",12B,USCH38400009
240,"You May Be Right","Billy Joel",65,151,"soft rock","Rock","Glass Houses",1980-03-12,04:13,57,95,18,0,96,0,30,-7,A,4,2025-03-17,7gMOe0gXYcELUoVugfMmHP,"Columbia",11B,USSM17900398
241,"Steal Away","Robbie Dupree",59,122,"album rock, soft rock","Rock","Robbie Dupree",1980-00-00,03:26,68,62,43,4,66,0,50,-9,D,4,2025-03-17,3MshXF4YQRoFw82plcsUge,"Rhino/Elektra",10B,USEE10184775
242,"Don't Stand So Close To Me","The Police",74,140,"","","Zenyatta Mondatta (Remastered 2003)",1980-10-03,04:02,80,51,5,0,52,0,0,-9,D,4,2025-03-17,5veJDT0MLsLbhYsx42GXUD,"Polydor Records",10B,GBAAM0201148
243,"Let My Love Open The Door","Pete Townshend",61,165,"art rock","Rock","Empty Glass",1980-04-21,02:44,65,65,37,0,73,0,0,-10,C,4,2025-03-17,0otlwsD3mSogk7VJCTp6Kg,"UMC (Universal Music Catalogue)",8B,GBUM71500440
244,"Too Hot","Kool & The Gang",58,105,"disco, funk","Pop, R&B","Ladies' Night",1979-05-13,04:55,72,25,56,0,74,10,0,-22,G minor,4,2025-03-17,0jNTJSaktLVy8iAi7KY2zB,"Island Def Jam",6A,USPR37900046
245,"Atomic - Remastered/2001","Blondie",47,135,"","","Eat To The Beat",1979-10-01,04:40,60,73,5,23,90,0,0,-8,E minor,4,2025-03-17,6eOHOpNXzYUx79NDB4dMRd,"Chrysalis\EMI Records (USA)",9A,USCH30100032
246,"Rat Race","The Specials",0,149,"ska, rocksteady, ska punk","Reggae, Rock","Stereo-Typical: A's, B's & Rarities",2000-08-21,03:09,52,80,39,0,88,0,30,-9,C♯/D♭ minor,4,2025-03-17,46lBnks031OQX05mUWBOmZ,"Chrysalis Records",12A,GBAYK8000027
247,"Don't Do Me Like That","Tom Petty and the Heartbreakers",66,117,"classic rock","Rock","Damn The Torpedoes (Deluxe Edition)",1979-10-19,02:41,76,81,21,0,96,0,10,-4,C,4,2025-03-17,5AzpZ5ADn1AFPxcEBd2Ugf,"Geffen",8B,USMC17909362
248,"Ashes to Ashes - 2017 Remaster","David Bowie",65,120,"glam rock, art rock","Rock","Scary Monsters (And Super Creeps) [2017 Remaster]",1980-00-00,04:26,71,74,27,0,87,0,20,-11,C♯/D♭,4,2025-03-17,37CRPk0L5ZpfPeePEPwE0t,"Parlophone UK",3B,USJT11700046
249,"It's A Love Thing","The Whispers",0,118,"post-disco, quiet storm, disco","Pop, R&B","The Complete Solar Hit Singles Collection",2014-09-08,03:48,81,79,27,0,93,10,20,-8,F minor,4,2025-03-17,2BNCRJ4rAoPtdIOIPCiJIY,"Sanctuary Records",4A,GBAJE8000011
250,"Stomp!","The Brothers Johnson",60,120,"disco","Pop","Light Up The Night",1980-04-04,06:20,87,73,13,27,92,0,0,-13,G minor,4,2025-03-17,6VZdUa8JjaGF2LGsiRG9lC,"A&M",6A,USAM18000855
251,"I Can't Stand Up For Falling Down","Elvis Costello & The Attractions",42,142,"new wave, power pop","Pop, Rock","Get Happy",1980-00-00,02:06,60,72,0,72,98,0,0,-8,F,4,2025-03-17,2Hd2wSNaIujq6CYVp2wLl6,"UMe/Elvis Costello",7B,GBASQ8000086
252,"Biggest Part of Me","Ambrosia",68,153,"soft rock","Rock","One Eighty",1980-03-26,05:24,50,72,24,0,88,0,30,-8,A#/B♭,4,2025-03-17,6JHXiRD1QjMK1N6AQEnL04,"RT Industries",6B,USWB18000096
253,"What You're Proposing","Status Quo",55,177,"glam rock, blues rock","Blues, Rock","Just Supposin'",1980-00-00,04:18,47,76,2,0,45,0,10,-5,C♯/D♭,4,2025-03-17,3nhpHXLDOjNDPeE8sxYq2g,"UMC (Universal Music Catalogue)",3B,GBF088000784
254,"I Can't Tell You Why - 2013 Remaster","Eagles",69,85,"classic rock, soft rock","Rock","The Long Run (2013 Remaster)",1979-09-24,04:55,71,35,69,14,49,0,10,-12,B minor,4,2025-03-17,02BsTeJE4q5gWOTt58ur5U,"Rhino/Elektra",10A,USEE11300335
255,"Coming Up - Remastered 2011","Paul McCartney",53,129,"","","McCartney II (Special Edition)",1980-05-16,03:51,82,77,46,7,88,0,0,-7,G#/A♭,4,2025-03-17,4Ku6X72Q815qNd7ChuiDdD,"Paul McCartney Catalog",4B,GBCCS1000191
256,"Over You","Roxy Music",49,127,"glam rock, art rock","Rock","Flesh And Blood",1980-06-01,03:27,57,79,0,6,72,0,40,-5,D,4,2025-03-17,3FUgeEAXmITQys2lwVhU2Y,"EMI (Virgin)",10B,GBAAA9900107
257,"Fade To Grey","Visage",65,112,"synthpop, new wave","Pop, Rock, Electronic","Visage",1980-01-01,03:59,60,42,0,2,51,0,0,-17,D minor,4,2025-03-17,3yobQNuKVJ62WDU7h725Fu,"Polydor",7A,USPR38080067
258,"Misunderstanding - Remastered 2007","Genesis",0,121,"progressive rock, symphonic rock, art rock","Rock","Duke",1980-03-28,03:15,61,88,1,0,60,0,30,-8,C,3,2025-03-17,7mL4pam5SF5ErDJjExXrst,"Virgin Catalogue",8B,GBAAA0700122
259,"And the Beat Goes On","The Whispers",1,113,"post-disco, quiet storm, disco","Pop, R&B","The Whispers / Happy Holidays to You",1979-01-01,04:56,80,61,7,0,84,10,0,-10,B minor,4,2025-03-17,5rc28C9Ym7zIAypx3QGcnv,"Castle Communications",10A,GBAJE7900036
260,"Jump to the Beat","Stacy Lattisaw",46,119,"quiet storm, post-disco","Pop, R&B","Let Me Be Your Angel",1980-00-00,05:20,78,82,18,0,92,0,0,-10,F minor,4,2025-03-17,2MKsIrTocRAHcYnl6SKD4r,"Rhino Atlantic",4A,USAT20507207
261,"Fire Lake","Bob Seger",61,122,"classic rock","Rock","Against The Wind",1980-02-25,03:32,61,70,23,0,45,0,10,-6,A,4,2025-03-17,2fZw0ya0oI4pXsjkB0NBHs,"Bob Seger",11B,USCA20300158
262,"I Love a Rainy Night","Eddie Rabbitt",68,131,"","","All Time Greatest Hits",1991-00-00,03:11,69,72,12,0,96,0,0,-8,C,4,2025-03-17,0zvNHIL7ci0ZzIoWU6RO2u,"Warner Records",8B,USWB19900953
263,"Sexy Eyes","Dr. Hook",0,102,"","","Greatest Hits",2007-01-01,03:29,76,66,31,0,93,0,0,-10,A minor,4,2025-03-17,0QpZ69CTjRbJ3ZVsnTaGfa,"Capitol Records",8A,USCA28900176
264,"Use It Up and Wear It Out - Radio Version","Odyssey",43,127,"disco, post-disco","Pop, R&B","Use It Up and Wear It Out",1985-00-00,03:04,81,61,9,1,68,0,0,-14,G,4,2025-03-17,5lm46pyP9yPmoAJnHjgXuW,"12" Golden Dance Classics",9B,NLD910701556
265,"Working My Way Back to You","The Spinners",56,122,"philly soul, motown, soul, northern soul","Pop, R&B, Blues","The Very Best of the Spinners",2007-06-12,04:02,82,77,29,0,92,0,10,-7,A minor,4,2025-03-17,7cLkQkC9Z7hnN767rfRl5G,"Rhino Atlantic",8A,USAT20100914
266,"Sailing","Christopher Cross",74,150,"soft rock","Rock","Christopher Cross",1979-00-00,04:16,47,38,36,0,18,0,30,-13,D,4,2025-03-17,6Hu6dzwlvoyg3zBUC8k4BK,"Rhino/Warner Records",10B,USWB19901344
267,"Fame","Irene Cara",39,131,"","","Fame (Original OST)",2009-01-01,05:14,70,73,13,0,94,0,0,-9,C minor,4,2025-03-17,5RLDIY4PICQWxdlLfDHNfi,"Decca (UMO)",5A,UST1C0002252
268,"Little Jeannie","Elton John",59,144,"","","21 At 33",1980-05-13,05:13,62,44,46,0,76,0,0,-14,A#/B♭,4,2025-03-17,19Kf8FxBJ5a1Bb8uKCrIIe,"UMC (Universal Music Catalogue)",6B,GBA098000020
269,"Upside Down","Diana Ross",3,108,"motown, disco","Pop, R&B","Diana",1980-05-22,04:04,89,90,8,1,89,0,0,-5,F minor,4,2025-03-17,57Y3UccJEJqT8w8RWkUAz0,"Motown",4A,USMO18000379
270,"My Girl - 2009 Remaster","Madness",0,119,"ska","Reggae","One Step Beyond (35th Anniversary)",1979-10-19,02:45,68,91,13,0,78,0,0,-4,C♯/D♭ minor,4,2025-03-17,7dirxrgQazuRM9Jt94xAXn,"Salvo",12A,GBHVK0900422
271,"All Over the World","Electric Light Orchestra",54,124,"symphonic rock, art rock","Rock","Xanadu - Original Motion Picture Soundtrack",1980-06-01,04:02,66,75,36,0,80,0,70,-8,D,4,2025-03-17,71nmjdJx3VPKURkOCL6fKT,"Epic",10B,USSM19801022
272,"Against The Wind","Bob Seger",72,110,"classic rock","Rock","Against The Wind",1980-02-25,05:33,67,77,28,3,72,0,10,-6,G,4,2025-03-17,1SWmFiFSIBoDbQJjNKC7SR,"Bob Seger",9B,USCA20300155
273,"Super Trouper","ABBA",78,118,"","","Super Trouper",1980-00-00,04:12,76,63,46,0,96,0,20,-8,C,4,2025-03-17,0J2p4KYdr6Mg4ET6JPlbe1,"Polar Music International AB",8B,SEAYD8001010
274,"Enola Gay - Remastered 2003","Orchestral Manoeuvres In The Dark",70,143,"new wave, synthpop","Pop, Rock, Electronic","Organisation",1980-10-24,03:33,56,76,0,3,93,0,0,-7,D minor,4,2025-03-17,3NYCaxkggl0Hh8vQptSUvV,"EMI Marketing",7A,GBAAA0300048
275,"Oh Yeah!","Roxy Music",57,140,"glam rock, art rock","Rock","Flesh And Blood",1980-06-01,04:50,61,55,20,2,54,0,10,-8,C,4,2025-03-17,1ApsBaz9fpPptVZxgqtOy3,"EMI (Virgin)",8B,GBAAA9900103
276,"Master Blaster (Jammin')","Stevie Wonder",4,131,"motown, soul","Pop, R&B, Blues","Hotter Than July",1980-09-29,05:07,88,42,4,0,97,0,10,-15,A#/B♭ minor,4,2025-03-17,5EAgXGJ8Kw5QAfhQkZXYqT,"Motown",3A,USUMG9900475
277,"Let Me Love You Tonight","Pure Prairie League",21,104,"southern rock, country rock, soft rock","Country, Rock","Throwback Tunes: 1980",2018-04-20,02:43,46,52,36,0,60,0,10,-11,A#/B♭,4,2025-03-17,1WAgOLAwbYdscakb25EhQI,"Universal Music Enterprises",6B,USPR38005302
278,"Give Me the Night","George Benson",70,110,"smooth jazz, jazz funk, soul jazz","Jazz, R&B","The George Benson Collection",1981-00-00,03:42,85,47,31,2,86,0,10,-16,C♯/D♭,4,2025-03-17,62GYoGszQfROZswLee6W3O,"Rhino/Warner Records",3B,USWB10902424
279,"Take Your Time (Do It Right)","The S.O.S Band",59,119,"post-disco, quiet storm","Pop, R&B","S.O.S.",1980-00-00,07:40,86,54,1,2,88,0,0,-14,E minor,4,2025-03-17,3DIe90xqHuUDtyuapTwCAR,"Clarence Avant Catalog",9A,USTS90200031
280,"Love On The Rocks","Neil Diamond",53,130,"","","In My Lifetime",1996-10-29,03:37,30,21,81,0,19,0,0,-16,A minor,4,2025-03-17,5nbo7FhmOoAQiKnpAcdhqL,"Neil Diamond",8A,USSM18000081
281,"Into The Night","Benny Mardones",62,163,"soft rock","Rock","Never Run Never Hide",1980-01-01,04:31,44,69,46,0,51,0,10,-7,C minor,4,2025-03-17,0rhyBUAgNXwdyvGVXSrLzc,"Polydor",5A,USUMG0000673
282,"Ain't Even Done With The Night","John Mellencamp",59,121,"classic rock","Rock","Nothin' Matters And What If It Did",1980-00-00,04:39,79,70,20,0,80,0,0,-7,B,4,2025-03-17,4z8D58IC56O0JH2B818SkX,"John Mellencamp 2023 (Island)",1B,USJM18000001
283,"Shining Star","The Manhattans",57,74,"philly soul, motown","Pop, R&B","After Midnight (Expanded Version)",1980-00-00,04:41,61,33,6,0,57,0,0,-13,E,4,2025-03-17,0np4arBSp4ZBOfXGZhXQ4I,"Columbia/Legacy",12B,USSM19801506
284,"Babooshka","Kate Bush",61,107,"art pop, baroque pop, art rock","Pop, Rock, Classical","Never for Ever",1980-09-08,03:29,47,44,74,0,29,0,0,-9,F minor,4,2025-03-17,53Mz9H5UvWMQUXHZnaZYKQ,"Parlophone UK",4A,GBAYE8000069
285,"Let's Get Serious - Single Version","Jermaine Jackson",33,110,"","","Big Brother Jermaine - The Jermaine Jackson Collection",2007-01-01,03:29,77,86,7,0,91,0,0,-6,A#/B♭ minor,4,2025-03-17,4Te3jA0Z8xMrA4Oyr3sctn,"Spectrum",3A,USMO18082594
286,"Lost In Love","Air Supply",70,114,"soft rock","Rock","Lost in Love",1980-02-25,03:53,58,32,43,0,44,0,10,-19,G,4,2025-03-17,6MfVSA5iKBPHzo6RGARjL0,"Arista",9B,USAR18000001
287,"I'm in the Mood for Dancing","The Nolans",55,211,"","","Altogether",1982-00-00,03:18,45,73,37,0,88,0,40,-10,A,4,2025-03-17,4aGVpNl4csfQ2W1i4Ao40q,"Epic",11B,GBBBM7900006
288,"Him","Rupert Holmes",57,109,"","","Partners In Crime",1979-01-01,04:06,72,44,34,0,96,0,0,-14,E,4,2025-03-17,5rMthFHPxRDi4Uxg06iK6H,"Geffen*",12B,USMC10000422
289,"More Love","Kim Carnes",36,206,"","","Gypsy Honeymoon: The Best Of Kim Carnes",1993-01-01,03:38,52,53,37,0,68,0,0,-10,C minor,4,2025-03-17,4SRAf6doXKEuMJxrHB8ILC,"EMI/EMI Records (USA)",5A,USEM39000304
290,"What's Another Year","Johnny Logan",37,90,"","","The Best Of",1996-04-30,03:08,45,28,30,0,19,0,10,-14,A minor,4,2025-03-17,2VPyWgAjdIRlMvk4XQCO44,"Sony BMG Music UK",8A,GBBBM8700009
291,"Xanadu","Olivia Newton-John",64,128,"","","Xanadu - Original Motion Picture Soundtrack",1980-06-01,03:28,64,58,12,0,71,0,20,-9,F#/G♭,4,2025-03-17,0cXFXgFns7sIMmTpqyGRmD,"Epic",2B,USSM19801023
292,"D.I.S.C.O - English Version","Ottawan",0,123,"disco","Pop","The Best Of",2011-07-25,03:16,71,87,11,0,87,0,30,-6,G minor,4,2025-03-17,2oiSpddGUSZ4626Gr8H3Cl,"Zagora",6A,FR58F7900100
293,"Food For Thought","UB40",57,131,"reggae","Reggae","Signing Off",1980-01-01,04:10,87,53,1,78,96,0,20,-13,G,4,2025-03-17,5YkkeIiErNf2ckvMxmT5RT,"Virgin Records",9B,GBAAA8000336
294,"I Ain't Gonna Stand For It","Stevie Wonder",0,114,"motown, soul","Pop, R&B, Blues","Hotter Than July",1980-09-29,04:39,73,43,0,1,83,0,10,-15,A,4,2025-03-17,6o2NonhsBO71qyrCoPcu1g,"Motown",11B,USMO18000562
295,"Every Woman in the World","Air Supply",67,156,"soft rock","Rock","Lost in Love",1980-02-25,03:29,39,31,31,0,36,0,10,-17,A,4,2025-03-17,6OxnToSgslbtjJuNSKSdDQ,"Arista",11B,USAR18000004
296,"Coward Of The County","Kenny Rogers",70,91,"country","Country","Kenny",1979-10-10,04:18,65,43,13,0,68,0,10,-13,G,4,2025-03-17,0JkIre0YxNmKGMU5V7ZiDx,"CMCapNash (N91)",9B,USCN18700085
297,"I'm Coming Out","Diana Ross",2,110,"motown, disco","Pop, R&B","Diana",1980-05-22,05:25,74,92,18,12,75,0,0,-4,F,4,2025-03-17,0ew27xRdxSexrWbODuLfeE,"Motown",7B,USMO18000073
298,"Passion","Rod Stewart",48,104,"soft rock","Rock","Foolish Behaviour",1980-00-00,05:33,69,53,2,0,9,0,0,-13,A,4,2025-03-17,0vZCwj0Mq5uS8GwSIYo6Y7,"Rhino/Warner Records",11B,USWB10404785
299,"No Doubt About It","Hot Chocolate",39,104,"","","The Very Best of Hot Chocolate",1987-02-09,04:29,61,51,30,0,48,0,10,-9,C♯/D♭ minor,4,2025-03-17,1XcyciZOU2UcFgvSlFazeW,"Parlophone UK",12A,GBAYE8000032
300,"Special Lady","Ray, Goodman & Brown",24,84,"quiet storm, smooth soul","R&B","Heart Of Soul Classics",2000-01-11,04:20,56,57,28,0,47,0,20,-9,A,4,2025-03-17,6mLC6NVT4F6imglOG3huPM,"Universal Music Enterprises",11B,USPR37905300
301,"Sara - 2015 Remaster","Fleetwood Mac",52,127,"classic rock, soft rock","Rock","Tusk (Deluxe Edition)",1979-10-12,04:35,74,53,42,0,55,0,20,-12,A#/B♭,4,2025-03-17,0YuCATlVwxG5Mq8lN2Omro,"Rhino/Warner Records",6B,USRH11507793
