#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
191,"Calling You Home (feat. RUNN)","Seven Lions,RUNN",25,150,"melodic bass, future bass, edm, chillstep, dubstep, progressive trance","Electronic","Calling You Home (feat. RUNN)",2018-00-00,04:44,38,86,6,0,30,0,0,-4,F minor,4,2020-09-24,0yPWj2trBQazAUasaLmqbU,"Ophelia",4A,GBEWA1800270
192,"I Can't Stop Drinking About You - Chainsmokers Remix","Bebe Rexha,The Chainsmokers",45,128,"","","I Can't Stop Drinking About You Remix EP",2014-08-25,04:23,64,66,5,0,36,0,10,-7,D#/E♭ minor,4,2020-09-24,56T1QA7202iW7fZes2PTUe,"Warner Records",2A,USWB11402419
193,"Borealis","Madeon",38,73,"edm, french house","Electronic","Good Faith",2019-11-15,04:45,19,53,18,13,24,0,0,-9,G#/A♭ minor,4,2020-09-24,0OomkPDgVnSGwnrK8ywiSX,"Columbia",1A,USQX91901221
194,"Bring Back the Summer (feat. OLY)","Rain Man,Oly",0,98,"future bass, ","Electronic","Bring Back the Summer (feat. OLY)",2016-03-04,03:20,65,75,7,0,45,0,0,-4,B minor,4,2020-09-24,7JGqyqdzijtJeqVRhADFZd,"Dim Mak",10A,USDM31679801
195,"Secrets - Radio Edit","Tiësto,KSHMR,VASSY",23,128,"edm, trance, big room, house, dance, slap house, electronica","Electronic","THIS IS Dance 2016",2015-10-30,03:37,67,81,0,0,19,0,10,-4,B minor,4,2020-09-24,1TB4Q5hzrE9u5kjXAD5HA1,"UMOD (Universal Music On Demand)",10A,CYA111500012
196,"We No Speak Americano","Yolanda Be Cool,Andrew Stanley,DCup,Matt Handles",0,125,"","","We No Speak Americano",2010-01-01,02:10,90,69,11,0,67,0,10,-7,A#/B♭ minor,4,2020-09-24,3zIZJyBwLTmQMCYUbbaNS3,"UMOD (Universal Music On Demand)",3A,AUCN30901666
197,"You Can't Change Me","Don Diablo",0,124,"future house, edm","Electronic","You Can't Change Me",2017-12-15,03:07,55,93,29,32,54,0,0,-3,D#/E♭ minor,4,2020-09-24,5QewRG7VkZtBkAxWT5prZq,"HEXAGON",2A,GBWWP1703295
198,"Zero Gravity - Radio Edit","Borgeous,Lights",0,130,"big room, edm, ","Electronic","Zero Gravity",2015-05-25,03:47,49,81,3,0,14,0,10,-6,E minor,4,2020-09-24,4hJi9ntjJwrefSogD74lkk,"Spinnin' Records",9A,NLZ541500399
199,"Faded","ZHU",61,125,"edm","Electronic","THE NIGHTDAY",2014-09-11,03:43,87,48,1,18,61,0,10,-7,A minor,4,2020-09-24,2GQEM9JuHu30sGFvRYeCxz,"Mind of a Genius",8A,USSM11405660
200,"We Found Love","Rihanna,Calvin Harris",9,128,"edm","Electronic","Talk That Talk (Deluxe)",2012-07-18,03:35,73,77,3,0,60,0,10,-4,C♯/D♭,4,2020-09-24,5uImkHXfTLkNYwemtGH7kB,"Universal Music Group",3B,USUM71115507
201,"Horizon","Seven Lions,Tritonal,Kill The Noise,HALIENE",0,170,"melodic bass, future bass, edm, chillstep, dubstep, progressive trance, progressive house, trance","Electronic","Horizon",2018-05-18,04:31,38,76,2,0,12,10,10,-5,A#/B♭ minor,4,2020-09-24,3F1TIgyzrfdU4dF8c4C75U,"Enhanced Music Limited",3A,GBKQU1842521
202,"Belong - Axwell & Years Remode Edit","Axwell,Shapov,Years",53,128,"edm, trance, progressive house","Electronic","Belong",2016-08-05,03:37,54,88,3,0,22,0,10,-3,F#/G♭,4,2020-09-24,7fCR5jaisnPxIHcvyUKAv9,"Axtone Records",2B,GBKCF1600481
203,"Running Away","Tobu",0,128,"","","Running Away",2014-01-01,03:08,60,88,11,0,31,10,70,-5,A minor,4,2020-09-24,5A03TQGhSPCgpzRFAdXCSU,"Tobu",8A,GBSMU1922876
204,"Alors On Danse","Stromae,Kanye West",58,120,"french pop, rap","Pop, Hip Hop","Alors On Danse",2010-01-01,03:34,68,87,13,0,67,10,0,-4,C♯/D♭ minor,4,2020-09-24,4I2ENHg65RuKifEHdD0kMu,"Universal Music Distributed Labels",12A,BET671000147
205,"Alive Again - Experimental Mix","3LAU,Emma Hewitt",20,137,"edm, trance, progressive trance","Electronic","Alive Again",2015-07-20,03:40,53,89,14,0,23,0,10,-6,C,4,2020-09-24,0CgGI79a3w1gEF7fwXnaXL,"Armada Music",8B,NLF711504254
206,"If I Can't Have You - Gryffin Remix","Shawn Mendes,Gryffin",53,125,"edm, melodic bass, future bass","Electronic","If I Can't Have You (Gryffin Remix)",2019-06-20,04:13,64,82,6,0,59,0,0,-5,D,4,2020-09-24,1IXGILkPm0tOCNeq00kCPa,"Island Records",10B,USUM71914133
207,"One Thing","San Holo",43,152,"future bass, edm","Electronic","One Thing",2017-11-17,03:53,34,75,14,0,21,0,70,-4,C♯/D♭ minor,4,2020-09-24,6Nt8JXqD73iPp1tJLJduaQ,"Columbia",12A,NLRD51632099
208,"Sunrise (Won't Get Lost) - Tommy Trash Radio Edit","The Aston Shuffle,Tommy Trash",40,127,"edm","Electronic","Sunrise (Won't Get Lost)",2012-10-12,03:22,60,95,9,0,47,10,0,-3,F minor,4,2020-09-24,1ag9VUoU406Hm1S9wYlR0o,"Axtone Records",4A,GBKCF1200226
209,"Scared to Be Lonely","Martin Garrix,Dua Lipa",80,138,"edm, electronica, progressive house, pop","Electronic, Pop","Scared to Be Lonely",2017-01-27,03:40,58,54,9,0,20,0,20,-8,C♯/D♭ minor,4,2020-09-24,3ebXMykcMXOcLeJ9xZ17XH,"Epic Amsterdam",12A,NLM5S1600025
210,"After Dark (feat. Koko LaRoo) - Original Mix","Felix Cartal,Koko LaRoo",0,168,"","","After Dark (feat. Koko LaRoo)",2013-09-10,03:10,61,86,1,0,40,10,10,-4,C minor,4,2020-09-24,5302qn8D7mBmfuwkeDRxuy,"Dim Mak",5A,USDM31300265
211,"Dreamin' (feat. Fiora)","Seven Lions,Fiora",28,150,"melodic bass, future bass, edm, chillstep, dubstep, progressive trance, drum and bass","Electronic","Dreamin' (feat. Fiora)",2018-00-00,05:20,37,75,36,0,20,0,10,-5,G#/A♭,4,2020-09-24,2VV0eDxSkOhjZFrGsgT0Ip,"Ophelia",4B,GBEWA1801900
212,"Let You Go - Radio Edit","The Chainsmokers,Great Good Fine Ok",0,126,"","","Let You Go (Radio Edit)",2015-03-03,03:38,60,88,29,0,27,10,10,-3,F,4,2020-09-24,2tr8arQKmdmOhUELRjyT0d,"Universal Music Group",7B,USDM31567301
213,"Sweet Nothing (feat. Florence Welch)","Calvin Harris,Florence Welch",80,128,"edm, ","Electronic","18 Months",2012-10-29,03:32,57,93,20,0,58,10,0,-4,G#/A♭ minor,4,2020-09-24,24LS4lQShWyixJ0ZrJXfJ5,"Columbia",1A,GBARL1201392
214,"Honest - Rootkit Remix","The Chainsmokers,Rootkit",29,174,"stutter house, drumstep","Electronic","Honest (Remixes)",2017-08-04,03:10,49,60,6,1,13,0,10,-6,C minor,4,2020-09-24,2D7F8RfrbKNt348E5UIs7S,"Disruptor Records/Columbia",5A,USQX91701610
215,"Now That I've Found You (feat. John & Michel)","Martin Garrix,John & Michel",1,128,"edm, electronica, progressive house, ","Electronic","Now That I've Found You (feat. John & Michel)",2016-03-11,03:12,50,83,2,0,41,0,50,-6,F minor,5,2020-09-24,7wZorJD5loL9ceLJ67sg6S,"STMPD RCRDS",4A,TCACM1673863
216,"Shades Of Grey - Nora En Pure Remix","Oliver Heldens,Shaun Frank,Delaney Jane,Nora En Pure",32,122,"future house, house, deep house, melodic house, progressive house","Electronic","Shades Of Grey (Remixes)",2015-10-22,04:46,86,85,3,0,42,20,0,-4,G minor,4,2020-09-24,1IDrrbzhwHm0kszGpYIzLB,"EMI",6A,NLZ541500710
217,"The Thrill - Porter Robinson Remix","NERO,Porter Robinson",48,80,"dubstep, dub, edm, electronic","Electronic, Reggae","The Thrill (Porter Robinson Remix)",2015-04-20,04:37,47,38,4,0,30,0,30,-5,G#/A♭ minor,4,2020-09-24,5ZnOG96081GKWdYzICCzIu,"EMI",1A,GBUM71502724
218,"What’s Done Is Done","Seven Lions,HALIENE",30,170,"melodic bass, future bass, edm, chillstep, dubstep, progressive trance, trance","Electronic","Find Another Way",2020-03-27,04:50,39,75,42,0,19,0,10,-6,G#/A♭,4,2020-09-24,00EFWaqXnHZ5smJNsHtnGV,"Ophelia",4B,GBEWA1904864
219,"STREET","NGHTMRE",36,150,"dubstep, edm, edm trap, future bass","Electronic, Hip Hop","Street",2015-07-14,02:40,44,97,1,77,22,0,10,-4,C♯/D♭,4,2020-09-24,67wkHfeE9pKUoElc2MHofG,"Mad Decent",3B,USZ4V1500098
220,"Drowning - Avicii Remix","Armin van Buuren,Laura V,Avicii",34,127,"trance, progressive trance, progressive house, electronica, edm","Electronic","Armin Anthems Top 100 (Ultimate Singles Collected)",2014-11-28,03:24,53,85,4,0,28,0,30,-7,B,4,2020-09-24,0i3UxxijG4howoGRmz9TXy,"Armada Music Albums",1B,NLF711100421
221,"It's Alright (NGHTMRE Remix) [feat. Lizz Kellerman]","Tep No,NGHTMRE,Lizz Kellerman",0,150,"tropical house, dubstep, edm, edm trap, future bass, ","Electronic, Hip Hop","It's Alright (NGHTMRE Remix) [feat. Lizz Kellerman]",2015-06-24,03:40,51,88,1,0,25,0,10,-5,B minor,4,2020-09-24,6y3IyUWmMpCZc2cTIMSHQ7,"SuicideSheep",10A,TCACG1536354
222,"I Love It When You Cry (Moxoki) - Radio Edit","Steve Aoki,Moxie Raia",49,128,"electro house, edm, ","Electronic","Neon Future II",2015-05-11,03:11,64,80,2,0,45,0,50,-4,A,4,2020-09-24,6vscP7Fweq7fwosyliwjRq,"Ultra Records, LLC",11B,USUS11203194
223,"Don't Stop the Madness (feat. Fatman Scoop)","Hardwell,W&W,Fatman Scoop",22,130,"big room, edm, progressive house, electronica, ","Electronic","United We Are",2015-01-09,03:45,69,90,0,0,4,10,20,-5,G,4,2020-09-24,66CJyIzcHkwqt2REN7zr2f,"disco:wax",9B,NLS241402171
224,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer,Nyla,Fuse ODG",1,108,"moombahton, dancehall, azonto, afrobeats, hiplife","R&B, Traditional Music, Hip Hop, Reggae, Electronic, Latin","Peace Is The Mission: Extended",2015-06-01,02:46,75,88,4,0,75,0,20,-4,A minor,4,2020-09-24,0L7loeTIg6akW84aEQZpCT,"Because Music",8A,QMUY41500182
225,"Raindrops (feat. Kerli) - Radio Edit","SNBRN,Kerli",42,123,"","","Raindrops (feat. Kerli) [Radio Edit]",2015-01-13,03:23,66,78,11,1,24,0,0,-5,F minor,4,2020-09-24,6PjitpdnGluMNLv0VeCVe5,"Ultra Records, LLC",4A,USUS11203120
226,"Gangsters - XY Constant Remix","LOLO,Giggs,XYconstant",34,126,"grime, ","Electronic, Hip Hop","Gangsters (Remixes)",2014-01-01,05:12,80,70,15,73,54,0,0,-9,F#/G♭ minor,4,2020-09-24,3hEmTU3L8yVQVgutaNGiz8,"Universal-Island Records Ltd.",11A,GBUM71400628
227,"The Girl Is Mine","99 Souls",57,119,"","","The Girl Is Mine featuring Destiny's Child & Brandy (Remixes) - EP",2016-01-15,03:36,68,94,0,10,71,0,0,-4,A,4,2020-09-24,1zbTIdIbLYlXjtOqlHALh4,"Resilience Records/Nothing Else Matters/RCA",11B,GBARL1501500
228,"The Chase (feat. Aruna) - Radio Edit","Laidback Luke,Good Times Ahead,Aruna",0,126,"big room, electro house, trance, chillstep, progressive trance","Electronic","The Chase (feat. Aruna)",2016-02-08,03:03,73,74,3,0,71,10,30,-7,C minor,4,2020-09-24,1Tr3WGkmuVQUNfYCLGxHxP,"Mixmash Records",5A,NLBW51600002
229,"Electric Glow - Original Mix","Tritonal,Skyler Stonestreet",39,128,"edm, progressive house, progressive trance, ","Electronic","Metamorphic II",2013-11-25,06:54,56,90,1,1,18,0,10,-5,F#/G♭ minor,4,2020-09-24,48eWZkmFr31aOpFyfkeE0R,"Enhanced Recordings",11A,GBKQU1325014
230,"Leave The World Behind - Radio Edit","Axwell,Sebastian Ingrosso,Steve Angello,Laidback Luke,Deborah Cox",0,128,"edm, progressive house, big room, electro house, ","Electronic","Leave The World Behind",2009-01-01,02:43,53,85,0,0,29,0,30,-8,A#/B♭ minor,4,2020-09-24,0lGnW2I7eWsmRRNcxB0v4n,"Ministry Of Sound",3A,GBKCF0900084
231,"Only One (feat. Nina Sung)","ILLENIUM,Nina Sung",0,180,"melodic bass, future bass, edm","Electronic","Ashes",2016-02-15,04:12,36,75,14,0,29,10,10,-4,A,4,2020-09-24,4BTkfib4btXOxhO3N4exkB,"Kasaya / Seeking Blue",11B,TCACK1580845
232,"Tell Me","Take/Five",0,80,"edm trap","Electronic, Hip Hop","Tell Me",2016-09-01,04:06,34,79,4,0,23,0,30,-5,D minor,4,2020-09-24,1AcAdmfTbiWmOl5gLfsA0N,"Trap Nation",7A,TCACR1621814
233,"Genghis Khan - Louis the Child Remix","Miike Snow,Louis The Child",41,92,"alternative dance, ","Electronic, Pop, Rock","Genghis Khan (Remixes)",2016-01-29,03:16,76,44,18,0,48,0,10,-7,D,4,2020-09-24,5UZNhm49B9ZrunnSf96Nkc,"Downtown/Atlantic",10B,USAT21600174
234,"Afterlife (Dabin Remix) [feat. Echos]","ILLENIUM,Echos",0,90,"melodic bass, future bass, edm, chillstep","Electronic","Ashes (Remixes)",2016-12-16,06:37,52,82,2,0,18,0,10,-4,G minor,4,2020-09-24,5zIgPKnQcRL8P3OVQ0yFui,"Kasaya / Seeking Blue",6A,TCACT1667089
235,"Hold On & Believe (feat. The Federal Empire)","Martin Garrix,The Federal Empire",47,128,"edm, electronica, progressive house, ","Electronic","Hold On & Believe (feat. The Federal Empire)",2016-10-18,03:54,55,76,4,0,41,0,10,-5,E,4,2020-09-24,0raCeGWafugoSGJAA33FAa,"Epic Amsterdam",12B,NLM5S1600010
236,"WILD - Young Bombs Remix","Troye Sivan,Alessia Cara,Young Bombs",0,100,"","","WILD (feat. Alessia Cara) [Young Bombs Remix]",2016-08-26,03:22,53,85,6,0,34,0,10,-3,A#/B♭,4,2020-09-24,3u9WXgxk8qZEaVEPsKne6Z,"Universal Music Group",6B,AUUM71600617
237,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)","Cash Cash,Busta Rhymes,B.o.B,Neon Hitch",38,145,"edm, east coast hip hop, ","Hip Hop, Electronic","Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",2015-08-07,03:30,61,77,6,0,34,0,20,-3,A minor,4,2020-09-24,4bciEWCPPeR2UiVloDyUc5,"Big Beat Records/Atlantic",8A,USAT21502283
238,"Scary Monsters and Nice Sprites","Skrillex",59,140,"dubstep, edm, electro, electronic","Electronic","Scary Monsters and Nice Sprites (Deluxe Tour Edition)",2010-12-21,04:03,53,95,0,51,31,0,10,-3,G minor,4,2020-09-24,5q8oybjZelukF4h0CzSUN9,"Neon Records/Big Beat/Atlantic",6A,GBTDG1000196
239,"Higher Ground (feat. John Martin)","Martin Garrix,John Martin",55,128,"edm, electronica, progressive house, ","Electronic","Higher Ground (feat. John Martin)",2020-05-14,03:26,44,62,8,0,38,0,0,-5,C♯/D♭,4,2020-09-24,0rohJsT6NWsThpukt0Xxdc,"Epic Amsterdam",3B,NLM5S2000861
240,"Say My Name (Remix)","ODESZA,Cedric Gervais,Zyra",0,125,"chillwave, chillstep, edm, ","Electronic","Say My Name (Remix)",2015-08-15,03:42,62,90,1,0,60,0,60,-5,F#/G♭ minor,4,2020-09-24,1gNj8JoisgQZQmrcpfx9E5,"Spinnin' Remixes",11A,NLZ541500590
241,"Kanye","The Chainsmokers,sirenXX",52,128,"","","Kanye",2014-08-05,03:49,60,61,0,0,12,0,10,-7,A#/B♭,4,2020-09-24,5brMyscUnQg14hMriS91ks,"Dim Mak Inc",6B,USDM31400171
242,"Let You Down","Peking Duk,Icona Pop",43,100,"","","Let You Down",2017-10-13,03:38,56,88,4,0,59,0,10,-5,G#/A♭ minor,4,2020-09-24,2MK8xQVIFA81r32V4E1MkT,"Sony Music Entertainment",1A,AUBM01700742
243,"Hold On (feat. Michel Zitron)","Martin Garrix,Matisse & Sadko,Michel Zitron",51,128,"edm, electronica, progressive house, big room","Electronic","Hold On (feat. Michel Zitron)",2019-12-27,04:04,42,71,2,0,32,0,50,-5,D minor,4,2020-09-24,22zxLxXlXrBIm7XaazHNrg,"Epic Amsterdam",7A,NLM5S1900788
244,"You & Me (feat. W. Darling)","Bassnectar,W. Darling",0,140,"dubstep, bass music, dub, ","Electronic, Reggae","Noise vs Beauty",2014-06-24,04:04,50,74,0,39,15,0,30,-4,G,4,2020-09-24,3x94KfC5QAsqFKjUGQBH4k,"Amorphous Music",9B,USQY51483634
245,"All We Know","The Chainsmokers,Phoebe Ryan",72,90,"","","All We Know",2016-09-29,03:14,66,59,10,0,30,0,10,-9,C,4,2020-09-24,2rizacJSyD9S1IQUxUxnsK,"Disruptor Records/Columbia",8B,USQX91602153
246,"Run For Your Life (feat. Natalola)","Mako,Rat City,Nat Dunn",35,104,"tropical house, ","Electronic","Hourglass",2016-12-09,03:20,61,73,2,0,64,0,10,-7,G#/A♭ minor,4,2020-09-24,70CtpUY5b3kJHXxKtMO9Hk,"Ultra Records, LLC",1A,USUS11600451
247,"IMISSU - Radio Edit","San Holo,FATHERDUDE",0,141,"future bass, edm","Electronic","IMISSU",2015-09-04,03:21,47,72,0,0,14,10,60,-7,A,4,2020-09-24,4csv5dGlZ7svAgdQq21ZxU,"SOURCE",11B,NLZ541500747
248,"Freakin","Tchami,Dombresky",0,136,"future house, bass house, g-house, house, tech house","Electronic","After Life EP",2015-12-22,03:35,69,95,10,2,51,0,0,-4,C♯/D♭ minor,4,2020-09-24,0bYai6CumVxlrymwWgQyDr,"Confession",12A,USLD90813299
249,"Something Better","Audien,Lady A",0,126,"edm, progressive house, country, pop country","Country, Electronic, Pop","Daydreams",2015-08-28,03:32,56,84,7,0,46,0,20,-3,D,4,2020-09-24,6Fs6Moy0293TJPJ5SeyC5N,"Universal Music Group",10B,USUM71508501
250,"Waiting For Love","Avicii",64,128,"edm","Electronic","Stories",2015-10-02,03:50,58,74,31,0,61,0,20,-4,F#/G♭ minor,4,2020-09-24,2Zr5zgU9qEoOPvJbU0GScq,"Universal Music AB",11A,CHB701400134
251,"Last Train Home","Kotori",0,90,"dubstep, deathstep, riddim, drumstep, bass music","Electronic, Metal, Reggae","Last Train Home",2016-08-01,03:36,39,87,0,95,6,0,50,-5,C,4,2020-09-24,4GT8Dd2iDpEevajysRyQFL,"Dreamscape Records",8B,GBSMU2907333
252,"I'm Not Alone - Radio Edit","Calvin Harris",62,131,"edm","Electronic","Ready For The Weekend",2009-08-17,03:30,60,68,0,11,44,0,30,-7,G,4,2020-09-24,07POri5O6Xu0aVZzlvOcpy,"Columbia",9B,GBARL0900102
253,"Adventures","William Ekh,Alexa Lusader",0,128,"","","NCS: Infinity",2015-07-31,03:28,50,59,12,0,15,0,40,-7,C,4,2020-09-24,3ttQt5OV4PVGgTVuBvGO7X,"NCS",8B,GB2LD0902031
254,"Lighthouse - Radio Edit","Nicky Romero",0,128,"big room, edm, electro house, progressive house","Electronic","Lighthouse",2015-06-22,03:06,60,70,2,0,37,0,30,-6,B,4,2020-09-24,0LigJnwiA8OXeDp5qEDlTc,"Protocol Recordings",1B,NLUW21500196
255,"Pumpin Blood - The Chainsmokers Remix","NONONO,The Chainsmokers",43,128,"","","We Are Only Remixes",2015-07-24,04:03,64,92,2,22,22,0,20,-4,E minor,4,2020-09-24,1lhWdmgKs69XbvCHQs9OXR,"WM Sweden",9A,SEPQA1400415
256,"Fix This - The Chainsmokers Remix","The Colourist,The Chainsmokers",34,126,"","","Inversions",2013-10-28,03:39,67,78,8,0,19,0,30,-7,C,4,2020-09-24,2qeFnvPUj7e2TeYE158daa,"Universal Records",8B,USUM71415636
257,"Escape Me","Tiësto,C.C. Sheffield",26,133,"edm, trance, big room, house, dance, ","Electronic","Trance Top 1000 - The Best Of",2010-12-17,04:16,60,70,0,0,54,0,0,-9,B minor,4,2020-09-24,3ktdyyMjTjJikry5qPWIcj,"Armada Music Albums",10A,NLF711102858
258,"Hurricane - Arty Remix","Halsey,ARTY",58,128,"progressive house, trance, big room, progressive trance","Electronic","Room 93: The Remixes",2015-03-03,03:44,44,86,3,0,49,0,30,-4,C,4,2020-09-24,65n4DkUhKUO4tECIabKwy1,"Astralwerks (ASW)",8B,USUM71502002
259,"Dreamer - Matisse & Sadko Remix","Axwell /\ Ingrosso,Matisse & Sadko",0,126,"progressive house, edm, big room","Electronic","Dreamer (Remixes)",2018-02-02,04:10,51,88,3,0,18,0,10,-4,A#/B♭,4,2020-09-24,4KStl2JWlATZdJo8tq0jha,"Universal Music Group",6B,GBUM71800291
260,"Light","San Holo",0,150,"future bass, edm","Electronic","Light",2016-11-22,04:00,57,75,9,0,42,0,10,-4,C♯/D♭,4,2020-09-24,74Ru27B7Jx8mBt5MGvGLLv,"bitbird",3B,NLRD51630379
261,"Sleepwalker (feat. Joni Fatora)","ILLENIUM,Joni Fatora",0,160,"melodic bass, future bass, edm, ","Electronic","Ashes",2016-02-15,04:10,31,84,5,0,19,0,0,-4,C minor,4,2020-09-24,72EL3P8wE9306gyZR31IMn,"Kasaya / Seeking Blue",5A,TCACK1580836
262,"Serious (with Matthew Koma)","Midnight Kids,Matthew Koma",37,100,"melodic bass, future bass, ","Electronic","Serious (with Matthew Koma)",2018-11-09,03:02,53,76,24,0,23,0,10,-3,E,4,2020-09-24,1wjjc9SGlmzzXDI26gim3p,"RCA Records Label",12B,USRC11803602
263,"Dirty Harry","Gorillaz,Bootie Brown",76,192,"","","Demon Days",2005-05-23,03:50,63,88,3,8,87,10,60,-7,A#/B♭ minor,4,2020-09-24,2bfGNzdiRa1jXZRdfssSzR,"Parlophone UK",3A,GBAYE0402431
264,"Lean On (feat. MØ & DJ Snake)","Major Lazer,MØ,DJ Snake",0,98,"moombahton, ","Electronic, Latin","Lean On (feat. MØ & DJ Snake)",2015-03-02,02:56,72,81,0,0,27,0,50,-3,G minor,4,2020-09-24,2SIwqSjxMgPEWtAaVDGnas,"Because Music",6A,QMUY41500008
265,"We Can Be Beautiful - Nolan van Lith Remix","Thomas Hayes,Nomra,Ruby Prophet,Nolan van Lith",20,142,"progressive house, edm, melodic bass, future bass","Electronic","We Can Be Beautiful (Remixes)",2016-12-30,03:16,44,79,0,0,32,0,20,-4,G,4,2020-09-24,6ZdyGBlyilsbbVuhf2s9b6,"Enhanced Recordings",9B,GBLV61640419
266,"Nobody Compares To You (feat. Katie Pearlman)","Gryffin,Katie Pearlman",47,105,"edm, melodic bass, future bass, singer-songwriter","Electronic, Folk","Gravity Pt. 1",2018-12-14,03:51,59,74,23,0,35,0,20,-5,D,4,2020-09-24,2Un9MGFwpGdGU9yl9KOvXx,"Darkroom",10B,USUM71710956
267,"Lines of the Broken","DROELOE,San Holo,CUT_",0,150,"future bass, edm, ","Electronic","Lines of the Broken",2017-05-16,03:40,59,57,21,0,30,10,20,-7,G#/A♭,4,2020-09-24,4NvDs1kRKYdR5jacOH6aCC,"bitbird",4B,NLRD51632011
268,"Drive You Home","Sam Feldt,The Him,The Donnies The Amys",0,122,"tropical house, ","Electronic","Drive You Home",2015-10-16,03:20,72,77,1,0,56,0,20,-5,G,4,2020-09-24,1zVXhBv0B436GAN26u0bes,"Universal Music Group",9B,NLZ541500587
269,"Trouble","OFFAIAH",0,124,"tech house","Electronic","Trouble",2016-07-29,02:53,59,97,1,11,97,0,10,-4,C♯/D♭ minor,4,2020-09-24,2pex1RNUgi1FwVUTMnIQ1x,"Universal Music Group",12A,GBUM71604013
270,"Alive","Dabin,RUNN",0,154,"melodic bass, future bass, edm, chillstep","Electronic","Alive",2019-02-01,06:05,38,57,13,0,23,0,10,-6,B,4,2020-09-24,0dtuE679z6pgdEIMjgj26u,"Seeking Blue",1B,USA2P1908819
271,"Magic - ANGEMI Remix","Thomas Gold,Jillian Edwards,Angemi",0,140,"big room, progressive house, melbourne bounce, slap house","Electronic","Magic (Remixes)",2017-02-10,03:22,55,71,3,0,31,0,20,-5,G#/A♭,4,2020-09-24,3UxsJJOOo1HRTWM6IbSm6B,"All Around The World",4B,NLF711608896
272,"Smoke Filled Room","Mako",41,128,"","","Smoke Filled Room",2015-07-14,03:15,57,73,2,0,40,0,0,-5,B,4,2020-09-24,4f13AaRyukUTWleyKXaRDh,"Ultra Records, LLC",1B,USUS11500023
273,"Lose It - Naderi Remix","Flume,VIC MENSA,Naderi",0,145,"future bass, ","Electronic","Skin: The Remixes",2017-04-07,02:56,67,88,6,0,49,0,10,-5,A minor,4,2020-09-24,5Qs630Hbi1zfnFjwHobr7j,"Mom & Pop Music",8A,AUFF01700034
274,"Call on Me - Ryan Riback Remix","Starley,Ryan Riback",18,105,"melbourne bounce","Electronic","Call On Me (Remixes)",2016-09-23,03:42,67,84,6,0,72,0,10,-4,C,4,2020-09-24,6tFFZ3OYoHbTolG08QsuBa,"disco:wax",8B,AUCN31209086
275,"Away","MitiS,Gioto",0,98,"chillstep, melodic bass, future bass, edm, dubstep","Electronic","Away",2018-03-05,04:19,56,73,8,0,26,0,10,-5,D#/E♭,4,2020-09-24,4O1Lrj1chYmsiYRSlbcxjL,"Seeking Blue",5B,USA2P1804761
276,"Shattered (feat. RUNN)","MitiS,RUNN",7,150,"chillstep, melodic bass, future bass, edm, dubstep","Electronic","Shattered EP (Remixes)",2020-03-13,04:12,23,64,4,0,5,0,10,-3,F,4,2020-09-24,0frwFTljCE2JJcU7ndN1XN,"Ophelia",7B,GBEWA1903231
277,"O.G","TroyBoi",0,134,"edm trap","Electronic, Hip Hop","All Trap Music, Vol. 4",2015-10-02,03:38,70,68,6,53,58,0,60,-4,B,4,2020-09-24,15VMO7MDIJN0bVFYOjJg9F,"All Trap Music",1B,GB2LD0902087
278,"Purple Lamborghini (with Rick Ross)","Skrillex,Rick Ross",67,147,"dubstep, edm, electro, electronic, southern hip hop","Electronic, Hip Hop","Purple Lamborghini (with Rick Ross)",2016-07-22,03:35,46,90,0,0,30,10,80,-3,A#/B♭ minor,4,2020-09-24,6JyuJFedEvPmdWQW0PkbGJ,"Atlantic Records",3A,USAT21602007
279,"Burn Out (feat. Dewain Whitmore)","Martin Garrix,Justin Mylo,Dewain Whitmore",58,128,"edm, electronica, progressive house, future house, ","Electronic","Burn Out (feat. Dewain Whitmore)",2018-09-14,03:20,59,72,2,0,41,0,0,-6,E minor,4,2020-09-24,7IWTIkiWGWNQyYfOLdMrGD,"Epic Amsterdam",9A,NLM5S1800332
280,"You Know The Deal - Radio Edit","Bisbetic,Sam Bruno",0,128,"","","You Know The Deal",2014-12-15,04:05,50,70,0,0,11,0,20,-6,E minor,4,2020-09-24,4EzQK08e4ShDVdnnqY5Oae,"Oxygen Recordings",9A,NLZ541400829
281,"Come With Me - Radio Mix","Nora En Pure",62,120,"deep house, melodic house, progressive house, house","Electronic","Come With Me",2013-03-11,02:53,68,76,0,74,31,0,20,-7,F#/G♭ minor,4,2020-09-24,1Ht4NJdY8adMsW540P5vG0,"Enormous Tunes",11A,CH3131311287
282,"Wish You Were Mine - Radio Edit","Philip George",1,123,"","","Wish You Were Mine",2014-12-26,02:57,65,83,1,4,42,0,0,-4,G minor,4,2020-09-24,4aSFlFgOefeVIKkW2NyMPl,"Universal Music Group",6A,GBSXS1400238
