#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
314,"Gimme Hope Jo'anna","Eddy Grant",27,129,"","","The Definitive Eddy Grant",2012-11-11,04:03,90,70,40,13,98,0,0,-12,A#/B♭,4,2021-09-02,2l0Lxa6n1fXk4NtFH2qiwP,"Carter Lane - OMiP",6B,GBQRF0846342
315,"All Out of Love","Air Supply",46,109,"soft rock","Rock","Deadpool 2 (Original Motion Picture Soundtrack)",2018-05-18,04:03,50,55,25,0,30,0,10,-6,C,4,2021-09-02,7i1IEbwhpNCeIsVSXKXXFJ,"Columbia",8B,USAR18000002
316,"Greatest Love of All","Whitney Houston",71,131,"","","Whitney Houston",1985-02-14,04:57,50,31,48,0,25,0,10,-16,A,4,2021-09-02,6yJxCltgtmGxIgKOS6ndnu,"Arista",11B,USAR18500139
317,"How Am I Supposed to Live Without You","Michael Bolton",73,140,"soft rock","Rock","Soul Provider",1989-06-27,04:15,54,44,19,0,23,0,10,-12,A#/B♭,4,2021-09-02,3RMeOetCdXttthQK0clPuz,"Columbia",6B,USSM18900016
318,"I'm Not In Love","10cc",1,134,"art rock, glam rock","Rock","The Original Soundtrack",1975-00-00,06:06,40,52,69,0,16,0,20,-16,E,4,2021-09-02,6cuKJ1bFFy4OjfkCI9YBqc,"Universal Music Group",12B,GBF087500001
319,"Alone","Heart",78,175,"classic rock, album rock, rock","Rock","Bad Animals",1987-06-06,03:38,42,45,64,0,17,0,10,-13,C♯/D♭,4,2021-09-02,54b8qPFqYqIndfdxiLApea,"Capitol Records",3B,USCA28700690
320,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)","Dionne Warwick,Elton John,Gladys Knight,Stevie Wonder",68,120,"motown, soul","Pop, R&B, Blues","Friends",1985-00-00,04:15,68,24,51,0,17,0,0,-16,C minor,4,2021-09-02,1OzrlK57iLTIjmbZC1ppWM,"Arista",5A,USAR18500220
321,"Coming Around Again","Carly Simon",66,139,"","","Coming Around Again",1987-04-01,03:38,60,38,56,0,23,0,0,-14,F,4,2021-09-02,4YVjOnSTkv0ZVdgI6sS7Wb,"Arista",7B,USAR18600115
322,"Saving All My Love for You","Whitney Houston",73,99,"","","Whitney Houston",1985-02-14,03:57,64,26,59,0,26,0,20,-15,F#/G♭ minor,3,2021-09-02,1lx8ddGT5wCD6W2xmLeRKG,"Arista",11A,USAR18500021
323,"What's Love Got to Do with It","Tina Turner",59,98,"","","Simply the Best",1991-01-01,03:46,85,41,22,0,79,0,0,-12,C♯/D♭,4,2021-09-02,6FcQD1qOpqV8NdhY45sKyI,"Parlophone UK",3B,USCA28400002
324,"Didn't We Almost Have It All","Whitney Houston",65,131,"","","Whitney",1987-06-02,05:05,54,49,41,0,34,0,10,-10,A#/B♭,4,2021-09-02,19wadMw1A8XejDV4p5wMt1,"Arista/Legacy",6B,USAR18700115
325,"The Girl Is Mine (with Paul McCartney)","Michael Jackson,Paul McCartney",69,81,"","","Thriller",1982-11-30,03:42,68,53,23,0,71,0,10,-10,A,4,2021-09-02,4IT6vDuKprKl6jyVndlY8V,"Epic",11B,USSM19902988
326,"Moonlight Shadow","Mike Oldfield",0,129,"progressive rock, new age, symphonic rock","New Age, Rock","The Mike Oldfield Collection",2009-01-01,03:38,61,72,29,0,80,0,30,-8,E,4,2021-09-02,5Jc21xaya2MrHp2KOetrBq,"Universal Music Group",12B,GBAAA8300001
327,"Drive - 2017 Remaster","The Cars",76,83,"power pop, new wave, classic rock","Rock, Pop","Heartbeat City (Expanded Edition)",1984-00-00,03:54,26,70,12,0,41,0,10,-8,F#/G♭,4,2021-09-02,2lFFiNm0XtgJ6wkdncTB4k,"Rhino/Elektra",2B,USEE11700317
328,"Liberian Girl - 2012 Remastered Version","Michael Jackson",64,105,"","","Bad 25th Anniversary",2012-09-18,03:52,75,55,46,0,45,10,10,-7,G#/A♭ minor,4,2021-09-02,5OoRmdDfAiDztSwrhe7wuE,"Epic/Legacy",1A,USSM11204983
329,"Black Velvet","Alannah Myles",75,91,"","","Alannah Myles",1989-03-14,04:47,75,37,27,0,48,0,10,-10,G#/A♭,4,2021-09-02,1KU5EHSz04JhGg3rReGJ0N,"Atlantic Records",4B,USAT20103053
330,"Shake You Down","Gregory Abbott",61,95,"","","Shake You Down (Expanded Edition)",1986-02-01,04:05,79,47,52,0,83,0,20,-10,B minor,4,2021-09-02,7wQ9alB79WZb0F5gFLbxSh,"Columbia/Legacy",10A,USSM18600202
331,"Hallelujah","Leonard Cohen",65,171,"singer-songwriter","Folk","Various Positions",1984-12-11,04:37,28,34,72,1,23,0,10,-13,C,3,2021-09-02,7yzbimr8WVyAtBX3Eg6UL9,"Columbia/Legacy",8B,USSM10026643
332,"Right Here Waiting","Richard Marx",79,178,"soft rock","Rock","Repeat Offender",1989-01-01,04:24,40,25,80,0,13,0,10,-14,C,4,2021-09-02,4LFwNJWoj74Yd71fIr1W8x,"Capitol Records",8B,USEM38900208
333,"Your Love Is King","Sade",0,135,"","","Diamond Life",1984-00-00,03:39,74,42,56,0,59,0,0,-7,A,3,2021-09-02,2DcSehEocZhDogCJKCnXb3,"Epic",11B,GBBBM0002166
334,"If You Don't Know Me by Now - 2008 Remaster","Simply Red",75,94,"","","A New Flame (Expanded Version)",1989-00-00,03:24,64,35,49,0,20,0,10,-9,A#/B♭,3,2021-09-02,7DFawVSjI88xR9mjnWwURg,"Rhino/Elektra",6B,GBCRL0800110
335,"Baby, I Love Your Way/Freebird","Will To Power",60,151,"funk melody, freestyle, miami bass","Hip Hop, Pop, R&B, Electronic","Will To Power",1988-08-09,04:07,63,44,2,0,48,0,20,-12,G,4,2021-09-02,0kzSooCGpuphLwn8iTuO9h,"Epic",9B,USSM18800557
336,"Suddenly","Billy Ocean",62,129,"","","Suddenly (Expanded Edition)",1984-09-12,03:54,50,34,73,0,20,0,10,-10,A#/B♭ minor,4,2021-09-02,65h7Qhxl2WfW31Bl6sjWAI,"Sony Music UK",3A,GBAHK9700112
337,"Wicked Game","Chris Isaak",0,112,"","","Heart Shaped World",1989-06-13,04:49,66,30,69,1,36,0,0,-18,A,4,2021-09-02,34u3Bj1KVxKWfA07yDJ2vG,"Mailboat Records",11B,USRE19900989
338,"Is This Love?","Alison Moyet",55,117,"synthpop","Electronic, Pop","Singles",1982-00-00,04:00,74,70,14,0,93,0,0,-7,A,4,2021-09-02,339uxlQBvcY8kfhR5glou5,"Columbia",11B,GBBBN8602009
339,"Bright Eyes","Art Garfunkel",58,113,"","","Fate For Breakfast",1979-03-15,03:58,24,21,75,44,20,0,0,-16,G,4,2021-09-02,3Jy0dWV5AnnfyTvHK6UWof,"Columbia",9B,USSM10027521
340,"All at Once","Whitney Houston",61,133,"","","Whitney Houston",1985-02-14,04:28,58,33,54,0,34,0,10,-16,C minor,4,2021-09-02,0g8Q1Pmem92k7PzI3VLWKz,"Arista",5A,USAR18500148
341,"Orinoco Flow - 2009 Remaster","Enya",68,115,"new age, celtic","Folk, Traditional Music, New Age","Watermark (2009 Remaster)",1988-09-05,04:26,69,47,74,11,56,0,10,-11,C,4,2021-09-02,4bQNusmmVudLxIiexglzh6,"WM UK",8B,GBAHT0900037
342,"Nothing's Gonna Change My Love for You","Glenn Medeiros",0,142,"","","Glenn Medeiros",1987-01-01,03:52,45,38,63,0,41,0,0,-15,C♯/D♭,4,2021-09-02,2EnZ9bpgUtLgKkRFehp8xS,"Amherst Records",3B,US37B0500611
343,"Hard to Say I'm Sorry / Get Away - 2006 Remaster","Chicago",76,141,"soft rock","Rock","Chicago 16 (Expanded & Remastered)",1982-06-07,05:04,40,57,6,0,23,0,0,-7,E,4,2021-09-02,07TnWCHrFkvF61GzJuLVt0,"Rhino/Warner Records",12B,USWB10603163
344,"So Amazing","Luther Vandross",59,129,"quiet storm, soul","R&B, Blues","Give Me The Reason",1986-09-19,03:42,63,31,66,0,32,0,20,-15,F#/G♭,4,2021-09-02,2BABTeUx608FA8b47bDuLK,"Epic",2B,USSM18600322
345,"The Living Years","Mike + The Mechanics",2,98,"soft rock","Rock","Living Years",1988-10-28,05:32,53,43,66,0,28,0,0,-12,G#/A♭,4,2021-09-02,4YBIuDWPsVy9pXLCUBORZN,"BMG Rights Management (UK) Ltd",4B,GBHJD8800002
346,"Fade To Grey","Visage",0,112,"synthpop, new wave","Pop, Rock, Electronic","Visage",1980-01-01,03:59,60,42,0,3,47,0,0,-17,D minor,4,2021-09-02,6rvXznPVt21K7Adhw9zKEJ,"Universal Music Group",7A,USPR38080067
347,"Shattered Dreams - Remastered 2008","Johnny Hates Jazz",69,121,"new wave, synthpop","Pop, Rock, Electronic","Turn Back The Clock",1988-00-00,03:27,66,72,3,0,75,0,20,-9,A#/B♭,4,2021-09-02,5KXKhCfPNS4342ly8tTf6w,"Virgin Catalogue",6B,GBAAA0800243
348,"Shake the Disease","Depeche Mode",37,117,"new wave, synthpop, darkwave","Electronic, Pop, Rock","The Singles 81-85",1985-10-15,04:48,65,71,69,0,57,0,10,-6,D minor,4,2021-09-02,3UP3kWn6I6sL2ZtpiXhJBo,"Venusnote Ltd.",7A,GBAJH9800112
349,"Come into My Life (Radio Mix)","Joyce Sims",52,95,"freestyle","Hip Hop","Come into My Life: The Very Best of Joyce Sims",2010-09-07,03:47,61,85,19,41,83,0,0,-6,G#/A♭ minor,4,2021-09-02,0cpTfK32V7XdCoOkPJI2kO,"Warlock Records",1A,USWR31000535
350,"Heartbreaker","Dionne Warwick",63,101,"","","Heartbreaker",1982-00-00,04:18,67,51,9,0,80,0,10,-14,C♯/D♭ minor,4,2021-09-02,3iMLRCGHLQ135LtMjKLkO8,"Legacy Recordings",12A,USAR18200009
351,"The Land of Make Believe","Bucks Fizz",48,170,"","","Are You Ready?",1982-00-00,03:48,56,69,10,0,81,0,10,-13,C,4,2021-09-02,6qyiEronCcndBsvCQbWAEX,"Sony BMG Music UK",8B,GBARL8100036
352,"How 'Bout Us","Champaign",50,73,"quiet storm","R&B","How 'Bout Us (Expanded Edition)",1981-00-00,04:33,53,52,51,0,50,0,0,-12,C♯/D♭,4,2021-09-02,1jc24HfkDT31GLKlxesuZl,"Legacy Recordings",3B,USSM19801711
353,"Your Love","The Outfield",9,130,"","","Play Deep",1985-06-29,03:36,58,65,12,0,62,0,0,-12,C♯/D♭ minor,4,2021-09-02,4oDZ5L8izBals6jKBJDBcX,"Columbia/Legacy",12A,USSM10100176
354,"Everything She Wants - Remastered","Wham!",48,115,"christmas","Pop","Twenty Five",2006-11-11,06:32,87,67,24,0,87,0,10,-7,F#/G♭ minor,4,2021-09-02,5aQhE8nksoDjPFQQExUQfs,"Aegean/Epic",11A,GBARL0601595
355,"There Must Be an Angel (Playing with My Heart)","Eurythmics,Annie Lennox,Dave Stewart",54,112,"new wave, synthpop, ","Pop, Rock, Electronic","Ultimate Collection",2005-11-04,04:41,58,78,27,0,61,0,10,-5,C,4,2021-09-02,2hbA72TFulrNGTEBUMAnzG,"RCA Records Label",8B,GBARL0300617
356,"It's Alright (Baby's Coming Back) - Remastered Version","Eurythmics,Annie Lennox,Dave Stewart",41,93,"new wave, synthpop, ","Pop, Rock, Electronic","Be Yourself Tonight",1985-04-29,03:47,62,73,41,0,49,0,0,-7,C♯/D♭,4,2021-09-02,0AV70BieCziNZ9RaEpPJ0R,"RCA Records Label",3B,GBARL0300622
357,"Baggy Trousers - 2010 Remaster","Madness",0,145,"ska","Reggae","Absolutely",1980-09-26,02:46,64,89,14,0,96,0,30,-5,C minor,4,2021-09-02,5j4RaTG3kjLlreau6KjLrf,"Salvo",5A,GB7GZ0900026
358,"Embarrassment - 2010 Remaster","Madness",0,74,"ska","Reggae","Absolutely",1980-09-26,03:11,35,83,12,7,87,0,10,-5,F minor,4,2021-09-02,2ryzRyUHCjy9KME8QJsGuu,"Salvo",4A,GB7GZ0900027
359,"Shut Up","Madness",0,150,"ska","Reggae","7",1981-10-02,04:06,47,82,35,0,51,0,0,-4,A minor,4,2021-09-02,1wFCv8CWqXK0gO5GjaE4rZ,"Salvo",8A,GB7GZ0900002
360,"It Must Be Love","Madness",1,146,"ska","Reggae","7",1981-10-02,03:26,54,61,10,0,72,0,20,-5,G,4,2021-09-02,3WkPRXJvKa7tRAvx5g0idb,"Salvo",9B,GB7GZ0900018
361,"Tomorrow's (Just Another Day)","Madness",0,136,"ska","Reggae","The Rise & Fall",1982-10-08,03:11,51,87,31,0,74,0,10,-5,C minor,4,2021-09-02,6IrOS5YpqSCB2dmbmXyeiY,"Salvo",5A,GB7GZ1000028
362,"Our House","Madness",0,121,"ska","Reggae","The Rise & Fall",1982-10-08,03:23,59,72,9,0,81,0,0,-6,C,4,2021-09-02,3zKjn4QnDvi8pCu8brRM7v,"Salvo",8B,GB7GZ1000033
363,"House of Fun","Madness",0,128,"ska","Reggae","The Rise & Fall",1982-10-08,02:58,75,92,27,0,92,0,50,-6,G,4,2021-09-02,66N7JHuGc205BK90l9gSlb,"Salvo",9B,GB7GZ1000040
364,"Driving In My Car - 7  Single","Madness",0,123,"ska","Reggae","The Rise & Fall",1982-10-08,03:18,77,90,27,5,97,0,0,-6,E minor,4,2021-09-02,7cNeqmEHBqqpxElUfyA9Cp,"Salvo",9A,GB7GZ1000042
365,"99 Red Balloons","Nena",1,97,"neue deutsche welle, schlager, german pop","Pop, Rock, Easy Listening","99 Luftballons",1984-04-08,03:50,71,49,7,0,57,0,10,-7,E,4,2021-09-04,7p8HVe22aGW1XtO1hoDHGo,"BMG Rights Management GmbH",12B,DEE868300052
366,"System Addict","Five Star",39,126,"","","Luxury of Life",1985-00-00,04:04,84,65,8,1,97,0,20,-11,B minor,4,2021-09-11,7mxXL2gRY6qUamLxK2TW4D,"Sony Music Entertainment",10A,GBARL8500044
367,"Automatic","The Pointer Sisters",56,111,"disco","Pop","Break Out (1983 Version - Expanded Edition)",1983-04-01,04:47,80,66,9,0,93,0,30,-8,F,4,2021-10-06,38TuEl4QqLM1VtJ5LK6FK0,"RCA/Legacy",7B,USRC18303287
368,"Cambodia - Single Version","Kim Wilde",2,111,"","","Select",1982-00-00,03:57,68,69,2,2,70,0,10,-6,D minor,4,2021-10-09,2Sh3g4QYQrIAsvgfTXmSaX,"Cherry Red Records",7A,GBAYE0900397
369,"Chain Reaction","Diana Ross",60,128,"motown, disco","Pop, R&B","Eaten Alive",1985-09-24,03:50,79,55,16,0,74,0,10,-13,B,4,2021-10-09,1it9umP1j9qSqzKbSLLqqy,"Parlophone UK",1B,GBAYE8500113
370,"Come Back and Stay - 2008 Remastered","Paul Young",59,131,"","","No Parlez",1983-00-00,04:24,62,80,12,0,80,0,20,-8,F#/G♭ minor,4,2021-10-09,1r3YUTAwY0Y7tyV9Xcgps8,"Sony BMG Music UK",11A,GBARL0800680
371,"Dance Hall Days","Wang Chung",71,103,"new wave, synthpop","Pop, Rock, Electronic","Points On The Curve",1984-01-16,04:00,66,59,26,1,54,0,20,-14,C,4,2021-10-09,2JvPJ8ydPuN2NhpH4oti6I,"Geffen",8B,USGF18400401
372,"Every Time You Go Away","Paul Young",67,164,"","","The Secret Of Association",1985-12-17,05:24,61,60,17,0,67,0,10,-12,F,4,2021-10-09,3ZI3sK9ZJB3LOiZtCs9l3p,"Sony Music UK",7B,GBBBN0400310
373,"I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster","Michael Jackson,Siedah Garrett",64,100,"","","Bad 25th Anniversary",2012-09-18,04:11,66,47,67,0,28,0,0,-9,F,4,2021-10-09,2fytePz8UsbUr8n33QBEcm,"Epic/Legacy",7B,USSM11204987
374,"Rosanna","TOTO",77,81,"soft rock","Rock","Toto IV",1982-04-08,05:31,37,51,2,0,74,0,20,-13,G minor,4,2021-10-09,37BTh5g05cxBIRYMbw8g2T,"Columbia",6A,USSM18200245
375,"The Lion Sleeps Tonight","Tight Fit",20,121,"","","Reeling In The Decades",2011-01-01,03:00,67,77,1,0,86,0,10,-8,F,4,2021-10-09,3ZruqOWnlIWnj5zb9VPqsU,"EMI Ireland",7B,GBAHK0400117
376,"The Reflex - 2010 Remaster","Duran Duran",50,126,"new wave, synthpop","Pop, Rock, Electronic","Seven and the Ragged Tiger (Deluxe Edition)",1983-11-21,05:29,60,94,5,0,72,10,10,-5,A minor,4,2021-10-09,60StghTk9dzZHrtd470zcp,"Parlophone UK",8A,GBAYE1000046
377,"Material Girl","Madonna",69,137,"","","Like a Virgin",1984-11-12,04:00,78,62,25,0,98,0,0,-13,C,4,2021-10-09,7bkyXSi4GtVfD7itZRUR3e,"Warner Records",8B,USWB10002746
378,"The Power Of Love","Frankie Goes To Hollywood",63,123,"synthpop, hi-nrg","Electronic, Pop","Welcome To The Pleasuredome",1984-10-20,05:32,46,16,38,0,10,0,10,-17,F minor,4,2021-10-09,1GbyYL0B0Mjn3kSbrEwKKI,"ZTT Records",4A,GBAHW9900034
379,"Gimme All Your Lovin'","ZZ Top",11,120,"southern rock, classic rock, blues rock, rock","Blues, Rock","Eliminator",1983-03-23,04:01,63,79,0,2,63,0,0,-7,F,4,2021-10-09,0OBwxFLu6Yj61s2OagYbgY,"Rhino/Warner Records",7B,USWB10702680
380,"Jump - 2015 Remaster","Van Halen",80,130,"glam metal, classic rock, rock, hard rock","Rock, Metal","1984 (Remastered)",1984-01-04,04:01,57,84,17,0,80,0,0,-6,C,4,2021-10-09,7N3PAbqfTjSEU1edb2tY8j,"Rhino/Warner Records",8B,USWB11403680
381,"Somewhere in My Heart","Aztec Camera",57,134,"jangle pop, new wave","Pop, Rock","Love (Expanded)",1987-01-01,04:01,64,73,9,0,63,0,10,-10,C,4,2021-12-18,7kJXjcl5lk7g7fNQAVVpkl,"Rhino",8B,GBAHT8703088
382,"Town Called Malice","The Jam",69,102,"punk, new wave, britpop, power pop","Pop, Rock","The Gift",1982-03-12,02:53,54,91,0,1,78,0,0,-9,G,4,2021-12-18,0gdmDP6xy3ZV7JNoHWAN9k,"Polydor Records",9B,GBAKW8201004
