#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time ,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
308,"F**kin' Perfect","P!nk",66,92,"","","Greatest Hits...So Far!!!",2010-11-12,03:33,56,65,4,0,48,0,30,-5,G,4,2019-12-28,3MGJF1CDFGfjXESL2Heva0,"LaFace Records",9B,USLF21000091
309,"LOVE. FEAT. ZACARI.","Kendrick Lamar,Zacari",87,126,"hip hop, west coast hip hop, ","Hip Hop","DAMN.",2017-04-14,03:33,80,59,26,0,78,0,10,-7,A#/B♭,4,2019-12-28,6PGoSes0D9eUDeeAafB2As,"Aftermath",6B,USUM71703088
310,"Speechless","Dan + Shay",71,136,"country","Country","Dan + Shay",2018-06-22,03:33,62,44,36,0,39,0,20,-6,C♯/D♭,4,2019-12-28,3GJ4hzg4lrGwU51Y3VARbF,"Warner Records",3B,USWB11800928
311,"MIDDLE CHILD","J. Cole",80,124,"rap","Hip Hop","MIDDLE CHILD",2019-01-23,03:33,84,36,15,0,46,20,20,-12,G#/A♭,4,2019-12-28,2JvzF1RMd7lE3KmFlsyZD8,"Dreamville, Inc., Under exclusive license to Roc Nation Records",4B,QMJMT1902056
312,"Trip","Ella Mai",76,80,"r&b","R&B","Ella Mai",2018-10-12,03:33,48,61,22,0,36,10,10,-6,B minor,4,2019-12-28,6CTWathupIiDs7U4InHnDA,"10 Summers / Interscope PS",10A,USUM71810720
313,"Animal","Neon Trees",75,148,"","","Habits",2010-01-01,03:32,48,83,0,0,74,0,30,-6,F,4,2019-12-28,1fBl642IhJOE5U319Gy2Go,"Mercury Records",7B,USUM71001801
314,"Don't You Worry Child - Radio Edit","Swedish House Mafia,John Martin",83,129,"edm, ","Electronic","Don't You Worry Child",2012-09-14,03:32,61,84,11,0,44,0,10,-3,B minor,4,2019-12-28,2V65y3PX4DkRhy1djlxd9p,"Virgin Records",10A,GBAAA1200728
315,"Applause","Lady Gaga",59,140,"art pop, pop","Pop","Applause",2013-01-01,03:32,67,78,3,0,70,0,10,-4,G minor,4,2019-12-28,63LAR8TGAGvpfLLM8Z1weo,"Interscope",6A,USUM71310271
316,"Let You Down","NF",80,148,"christian hip hop","Christian, Hip Hop","Perception",2017-10-06,03:32,66,71,31,0,46,10,10,-6,F minor,4,2019-12-28,52okn5MNA47tk87PeZJLEL,"NF Real Music",4A,USUM71708226
317,"Sweet Nothing (feat. Florence Welch)","Calvin Harris,Florence Welch",80,128,"edm, ","Electronic","18 Months",2012-10-29,03:32,57,93,20,0,58,10,0,-4,G#/A♭ minor,4,2019-12-28,24LS4lQShWyixJ0ZrJXfJ5,"Columbia",1A,GBARL1201392
318,"Live Like We're Dying","Kris Allen",52,92,"","","Kris Allen",2009-11-16,03:32,59,89,3,0,94,0,30,-3,C,4,2019-12-28,1HfxPaJggVwFsvOtHbVzMz,"Jive",8B,GBCTA0900188
319,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake,Selena Gomez,Ozuna,Cardi B",77,96,"pop, reggaeton, trap latino, latin, urbano latino, ","Latin, Pop, Hip Hop","Carte Blanche",2019-07-25,03:32,84,80,16,0,62,20,0,-4,C♯/D♭ minor,4,2019-12-28,0KoiMHhqKLoL4xM54rcWYY,"DJ Snake Music Productions Limited",12A,USUG11802029
320,"Lights - Single Version","Ellie Goulding",67,120,"","","Lights",2010-00-00,03:31,68,79,3,5,81,0,10,-6,G#/A♭ minor,4,2019-11-22,7gUpO6td4OOnu0Lf9vhcIV,"Polydor Records",1A,GBUM71028043
321,"Say You Won't Let Go","James Arthur",88,85,"soft pop","Pop","Back from the Edge",2016-10-28,03:31,36,56,70,0,49,0,0,-7,A#/B♭,4,2019-11-22,5uCax9HTNlzGybIStD3vDh,"Columbia",6B,DEE861600586
322,"Billionaire (feat. Bruno Mars)","Travie McCoy,Bruno Mars",74,87,"","","Billionaire (feat. Bruno Mars)",2010-03-09,03:31,63,67,30,0,66,20,20,-6,F#/G♭ minor,4,2019-12-28,2M9ULmQwTaTGmAdXaXpfz5,"Decaydance/Fueled By Ramen",11A,USAT21000257
323,"Die Young","Kesha",83,128,"","","Warrior (Expanded Edition)",2012-11-30,03:31,71,70,0,0,80,0,20,-5,C♯/D♭ minor,4,2019-12-28,7EQGXaVSyEDsCWKmUcfpLk,"Kemosabe Records/RCA Records",12A,USRC11201008
324,"Home","Phillip Phillips",1,121,"folk pop","Folk, Pop","The World From The Side Of The Moon (Deluxe)",2013-01-01,03:30,61,83,3,0,32,0,10,-6,C,4,2019-11-22,4rsW3WCZBGwhHfJWuHRwyT,"19 Recordings/Interscope",8B,QMTM61200272
325,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes,Adam Levine",84,90,"","","The Papercut Chronicles II",2011-11-11,03:30,65,80,3,0,80,10,20,-3,A,4,2019-11-22,0qOnSQQF0yzuPWsXrQ9paz,"Decaydance/Fueled By Ramen",11B,USAT21101071
326,"Starships","Nicki Minaj",78,125,"","","Pink Friday ... Roman Reloaded",2011-01-01,03:30,75,72,14,0,75,0,20,-2,B minor,4,2019-11-22,1oHNvJVbFkexQc0BpQp7Y4,"Nicki Minaj/Cash Money",10A,USCM51200060
327,"Stay","Zedd,Alessia Cara",80,102,"edm, ","Electronic","Stay",2017-02-23,03:30,69,62,25,0,54,0,10,-5,F minor,4,2019-12-28,6uBhi9gBXWjanegOb2Phh0,"UMGRI Interscope",4A,USUM71700736
328,"Nice For What","Drake",79,93,"rap","Hip Hop","Scorpion",2018-06-29,03:30,59,91,9,0,76,0,10,-6,G#/A♭,4,2019-12-28,3CA9pLiwRIGtUBiMjbZmRw,"Cash Money/Drake LP6",4B,USCM51800077
329,"Fake Love","Drake",72,134,"rap","Hip Hop","More Life",2017-03-18,03:30,93,48,11,0,61,20,10,-9,A minor,4,2019-12-28,343YBumqHu19cGoGARUTsd,"Cash Money Records/Young Money Ent./Universal Rec.",8A,USCM51700084
330,"MIA (feat. Drake)","Bad Bunny,Drake",9,97,"reggaeton, trap latino, urbano latino, latin, rap","Latin, Hip Hop","MIA (feat. Drake)",2018-10-11,03:30,82,54,1,0,16,0,10,-6,F#/G♭ minor,4,2019-12-28,116H0KvKr2Zl4RPuVBruDO,"OVO Sound/Warner Records",11A,USWB11802236
331,"I Wanna Go","Britney Spears",74,130,"pop","Pop","Femme Fatale (Deluxe Version)",2011-03-28,03:30,70,55,0,0,79,0,30,-7,F,4,2019-12-28,5cCAZS9VhLGEDV4NCfieeg,"Jive",7B,USJI11100095
332,"New Rules","Dua Lipa",84,116,"pop","Pop","Dua Lipa (Deluxe)",2017-06-02,03:29,76,70,0,0,61,0,10,-6,A minor,4,2019-11-22,2ekn2ttSfGqwhhate0LSR0,"Warner Records",8A,GBAHT1600310
333,"Habits (Stay High)","Tove Lo",78,110,"","","Queen Of The Clouds",2014-01-01,03:29,73,65,7,0,35,0,0,-4,F,4,2019-11-22,14OxJlLdcHNpgsm4DRwDOB,"Universal Music AB",7B,SE3NM1300101
334,"Black Widow","Iggy Azalea,Rita Ora",70,164,"","","The New Classic",2014-01-01,03:29,74,72,19,0,51,10,10,-4,D#/E♭ minor,4,2019-12-28,7pNC5ZIKtwUK0ReSpM3P9f,"EMI",2A,GBUM71401093
335,"Mi Gente (feat. Beyoncé)","J Balvin,Willy William,Beyoncé",57,105,"reggaeton, latin, ","Latin","Mi Gente (feat. Beyoncé)",2017-09-28,03:29,76,72,2,0,47,0,20,-6,B minor,4,2019-12-28,0GzmMQizDeA2NVMUaZksv0,"Mi Gente Remix",10A,FR22F1702140
336,"Caroline","Aminé",72,120,"","","Good For You",2017-07-28,03:29,94,34,17,0,71,50,20,-10,F minor,4,2019-12-28,5hTpBe8h35rJ67eAWHQsJx,"Universal Records",4A,USCGH1697037
337,"Gone, Gone, Gone","Phillip Phillips",2,118,"folk pop","Folk, Pop","The World From The Side Of The Moon (Deluxe)",2013-01-01,03:29,66,64,13,0,50,0,10,-6,F#/G♭,4,2019-12-28,5L79aNYCTKiZq7vaOElXYj,"19 Recordings/Interscope",2B,QMTM61200406
338,"Cruise - Remix","Florida Georgia Line,Nelly",59,149,"country, pop country, acoustic country, ","Country, Folk, Pop","Here's To The Good Times...This Is How We Roll",2013-01-01,03:28,53,92,2,0,62,0,60,-4,C minor,4,2019-11-22,0jHSdjxn9LfzNL0WkDu93W,"Big Machine Label Group",5A,USUM71303140
339,"Don't Let Me Down","The Chainsmokers,Daya",84,160,"","","Don't Let Me Down",2016-02-05,03:28,53,87,16,1,43,10,10,-5,B,4,2019-11-22,1i1fxkWeaMmKEB4T7zqbzK,"Disruptor Records/Columbia",1B,USQX91600011
340,"Attention","Charlie Puth",86,100,"soft pop, pop","Pop","Voicenotes",2018-05-11,03:28,78,61,11,0,80,0,10,-5,D#/E♭ minor,4,2019-11-22,5cF0dROlMOK5uNZtivgu50,"Artist Partner",2A,USAT21700928
341,"Without You (feat. Usher)","David Guetta,USHER",70,128,"edm, dance, r&b","Electronic, R&B","Nothing but the Beat 2.0",2011-08-24,03:28,61,61,23,0,40,0,10,-4,D,4,2019-11-22,1tAutlhI9FwnKn7fVgmd5P,"Parlophone (France)",10B,GB28K1100030
342,"Find Your Love","Drake",69,96,"rap","Hip Hop","Thank Me Later",2010-01-01,03:28,63,61,2,0,76,10,0,-6,F#/G♭ minor,4,2019-12-28,4BycRneKmOs6MhYG9THsuX,"Aspire Music Group, LLC",11A,USCM51000166
343,"Mercy","Shawn Mendes",82,148,"","","Illuminate (Deluxe)",2017-04-20,03:28,55,66,13,0,34,0,10,-5,B minor,4,2019-12-28,0AS63m1wHv9n4VVRizK6Hc,"Island Records",10A,USUM71603531
344,"Waves - Robin Schulz Radio Edit","Mr. Probz,Robin Schulz",11,120,"tropical house","Electronic","Waves (Robin Schulz Radio Edit)",2014-02-07,03:28,83,51,1,0,45,0,0,-9,F minor,4,2019-12-28,5Sf3GyLEAzJXxZ5mbCPXTu,"Left Lane Recordings",4A,NLB8R1400002
345,"Want to Want Me","Jason Derulo",79,114,"","","Everything Is 4",2015-05-29,03:27,78,68,1,0,66,0,10,-6,C minor,4,2019-12-28,7oGZAicScQt96OAW4AruYy,"Beluga Heights/Warner Records",5A,USWB11503046
346,"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",78,95,"g-funk, west coast hip hop, gangster rap, hip hop, rap, ","Hip Hop, R&B","Young, Wild & Free (feat. Bruno Mars)",2011-10-11,03:27,72,66,5,0,53,10,10,-6,C,4,2019-12-28,5HQVUIKwCEXpe7JIHyY734,"Rostrum/Atlantic",8B,USAT21102232
347,"thank u, next","Ariana Grande",82,107,"pop","Pop","thank u, next",2019-02-08,03:27,72,65,23,0,41,0,10,-6,C♯/D♭,4,2019-12-28,3e9HZxeyfWwjeyPAMmWSSQ,"Republic Records",3B,USUM71819361
348,"Say Aah (feat. Fabolous)","Trey Songz,Fabolous",65,93,"r&b, ","R&B","Ready (Deluxe)",2009-08-31,03:27,72,87,0,0,81,10,80,-4,C♯/D♭ minor,4,2019-12-28,2fQ6sBFWaLv2Gxos4igHLy,"Atlantic Records",12A,USAT20902614
349,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",76,102,"pop","Pop","Back To You (From 13 Reasons Why – Season 2 Soundtrack)",2018-05-10,03:27,60,73,9,0,51,0,10,-5,F#/G♭,4,2019-12-28,4hQ6UGyWQIGJmHSo0J88JW,"UMGRI Interscope",2B,USUM71805992
350,"That's What I Like","Bruno Mars",89,134,"","","24K Magic",2016-11-17,03:26,85,56,1,0,86,0,0,-5,C♯/D♭,4,2019-11-22,0KKkJNfGyhkQ5aFogxQAPU,"Atlantic Records",3B,USAT21602948
351,"Stitches","Shawn Mendes",86,150,"","","Handwritten",2015-04-14,03:26,75,75,2,0,76,0,0,-7,C♯/D♭,4,2019-11-22,5jsw9uXEGuKyJzs0boZ1bT,"Island Records",3B,USUM71500658
352,"Feel So Close - Radio Edit","Calvin Harris",87,128,"edm","Electronic","18 Months",2012-10-29,03:26,71,92,0,1,92,0,20,-3,G,4,2019-12-28,1gihuPhrLraKYrJMAEONyc,"Columbia",9B,GBARL1100748
353,"Let Me Love You","DJ Snake,Justin Bieber",89,200,"","","Encore",2016-08-05,03:25,48,72,9,0,16,0,10,-5,G#/A♭,4,2019-11-22,0lYBSQXN6rCTvUZvg9S0lU,"DJ Snake Def Jam",4B,QMZSY1600015
354,"What Do You Mean?","Justin Bieber",84,125,"","","Purpose (Deluxe)",2015-11-13,03:25,85,57,59,0,79,10,0,-8,F minor,4,2019-12-28,4B0JvthVoAAuygILe3n4Bs,"RBMG/Def Jam",4A,USUM71511919
355,"Jumpman","Drake,Future",71,142,"rap","Hip Hop","What A Time To Be Alive",2015-09-20,03:25,85,55,6,0,66,10,30,-7,C♯/D♭,4,2019-12-28,27GmP9AWRs744SzKcpJsTZ,"Cash Money Records Inc.",3B,USCM51500300
356,"no tears left to cry","Ariana Grande",80,122,"pop","Pop","Sweetener",2018-08-17,03:25,70,71,4,0,35,0,20,-6,A minor,4,2019-12-28,2qT1uLXPVPzGgFOx4jtEuo,"Republic Records",8A,USUM71805289
357,"Give Your Heart a Break","Demi Lovato",74,123,"","","Unbroken",2011-01-01,03:25,65,70,23,0,57,0,10,-3,F#/G♭,4,2019-12-28,3sP3c86WFjOzHHnbhhZcLA,"Hollywood Records",2B,USHR11132994
358,"Bulletproof","La Roux",4,123,"","","La Roux",2009-01-01,03:25,67,88,0,0,68,0,0,-3,D#/E♭ minor,4,2019-12-28,6lUY6MoqGgPnA27PHYxem5,"Polydor Records",2A,GBUM70903779
359,"Good Time","Owl City,Carly Rae Jepsen",80,126,"","","The Midsummer Station",2012-08-17,03:25,56,87,2,0,68,10,30,-4,D#/E♭,4,2019-12-28,1kPpge9JDLpcj15qgrPbYX,"Universal Records",5B,USUM71206288
360,"Money In The Grave (Drake ft. Rick Ross)","Drake,Rick Ross",76,101,"rap, southern hip hop","Hip Hop","The Best In The World Pack",2019-06-15,03:25,83,50,10,0,10,0,10,-4,A#/B♭ minor,4,2019-12-28,5ry2OE6R2zPQFDO85XkgRb,"Republic Records",3A,USCM51900318
361,"Believer","Imagine Dragons",89,125,"","","Evolve",2017-06-23,03:24,78,78,6,0,67,10,0,-4,A#/B♭ minor,4,2019-11-22,0pqnGHJpmpxLKifKRmU6WP,"Kid Ina Korner / Interscope",3A,USUM71700626
362,"Timber","Pitbull,Kesha",87,130,"","","Global Warming: Meltdown (Deluxe Version)",2012-00-00,03:24,58,96,3,0,79,10,10,-4,B,4,2019-11-22,3cHyrEgdyYRjgJKSOiOtcS,"Mr.305/Polo Grounds Music/RCA Records",1B,USRC11301695
363,"Mask Off","Future",85,150,"rap","Hip Hop","FUTURE",2017-06-30,03:24,83,43,1,2,28,40,10,-9,D,4,2019-12-28,0VgkVdmE4gld66l8iyGjgx,"Epic/Freebandz/A1",10B,USSM11701444
364,"Riptide","Vance Joy",21,102,"folk pop","Folk, Pop","Dream Your Life Away (Special Edition)",2014-09-08,03:24,48,73,43,0,51,0,10,-7,C♯/D♭,4,2019-12-28,3JvrhDOgAt6p7K8mDyZwRd,"Atlantic Records",3B,AULI01385760
365,"Fight Song","Rachel Platten",77,176,"","","Wildfire",2016-01-01,03:24,56,71,5,0,33,10,10,-5,G,4,2019-12-28,37f4ITSlgPX81ad2EvmVQr,"Columbia",9B,USSM11500753
366,"We R Who We R","Kesha",79,120,"","","Cannibal (Expanded Edition)",2010-11-19,03:24,74,82,1,0,65,0,10,-5,G#/A♭,4,2019-12-28,3LUWWox8YYykohBbHUrrxd,"RCA Records Label",4B,USRC11000862
367,"Strip That Down","Liam Payne,Quavo",67,106,"","","Strip That Down",2017-05-18,03:24,87,50,22,0,54,0,0,-5,F#/G♭,4,2019-12-28,4Ro98RCK90oHqqSZUnTFq5,"Capitol Records UK / EMI",2B,GBUM71701628
368,"Wake Up in the Sky","Gucci Mane,Bruno Mars,Kodak Black",74,143,"southern hip hop, rap, trap, ","Hip Hop","Wake Up in the Sky",2018-09-14,03:24,80,58,0,0,37,0,30,-5,E minor,4,2019-12-28,0QIjsbm2fh1cJ45XO9eGqq,"Guwop Enterprises/Atlantic",9A,USAT21811087
369,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled,Rihanna,Bryson Tiller",70,98,"r&b","R&B","Grateful",2017-06-22,03:24,61,68,3,0,62,0,10,-3,G#/A♭,4,2019-12-28,45XhKYRRkyeqoW3teSOkCM,"Epic/We The Best",4B,USSM11705088
370,"Dynamite","Taio Cruz",75,120,"","","Rokstarr",2010-01-01,03:23,75,80,0,0,82,0,0,-3,E,4,2019-11-22,1DqdF42leyFIzqNDv9CjId,"Universal-Island Records Ltd.",12B,GBUM71003721
371,"Youngblood","5 Seconds of Summer",83,120,"","","Youngblood (Deluxe)",2018-06-15,03:23,60,85,2,0,15,40,10,-5,G minor,4,2019-12-28,2iUXsYOEPhVqEBwsqP70rE,"Capitol",6A,GBUM71800366
372,"Sorry Not Sorry","Demi Lovato",3,144,"","","Tell Me You Love Me (Deluxe)",2017-09-29,03:23,71,64,2,0,89,20,20,-7,B minor,4,2019-12-28,7gvd8xj4QgPqbQSsn5pV7d,"Island Records",10A,USUM71707196
373,"Rack City","Tyga",6,99,"","","Careless World: Rise Of The Last King",2012-01-01,03:23,93,34,4,0,27,30,10,-11,C♯/D♭,4,2019-12-28,0srwKuJPH8yBzzFUJMBQM2,"Cash Money Records/Motown Records",3B,USCM51200057
374,"Stressed Out","Twenty One Pilots",88,170,"","","Blurryface",2015-05-15,03:22,73,64,5,0,65,10,0,-6,E minor,4,2019-11-22,3CRDbSIZ4r5MsZ0YwxuEkn,"Fueled By Ramen",9A,USAT21500597
375,"Raise Your Glass","P!nk",79,122,"","","Raise Your Glass",2010-10-05,03:22,70,71,0,0,62,0,0,-5,G,4,2019-11-22,1gv4xPanImH17bKZ9rOveR,"LaFace Records",9B,USLF21000090
376,"Ex's & Oh's","Elle King",75,140,"","","Love Stuff",2015-02-13,03:22,61,92,2,0,45,0,0,-3,G,4,2019-12-28,70eDxAyAraNTiD6lx2ZEnH,"RCA Records Label",9B,USRC11401950
377,"Young Dumb & Broke","Khalid",83,137,"","","American Teen",2017-04-27,03:22,80,54,20,0,39,0,10,-6,C♯/D♭,4,2019-12-28,5Z3GHaZ6ec9bsiI5BenrbY,"Right Hand Music Group, LLC/RCA Records",3B,USRC11700144
378,"FRIENDS","Marshmello,Anne-Marie",74,95,"edm, ","Electronic","FRIENDS",2018-02-09,03:22,63,88,21,0,53,0,10,-2,A minor,4,2019-12-28,08bNPGLD8AhKpnnERrAc6G,"Atlantic Records UK",8A,GBAHS1800025
379,"PILLOWTALK","ZAYN",83,125,"","","Mind Of Mine (Deluxe Edition)",2016-03-25,03:22,58,70,12,0,44,0,0,-4,B,4,2019-12-28,0PDUDa38GO8lMxLCRc4lL1,"RCA Records Label",1B,USRC11600042
380,"Moves Like Jagger - Studio Recording From  The Voice  Performance","Maroon 5,Christina Aguilera",76,128,"pop, ","Pop","Hands All Over",2010-00-00,03:21,72,76,1,0,62,0,30,-4,B minor,4,2019-11-22,7LcfRTgAVTs5pQGEQgUEzN,"Interscope Records*",10A,USUM71109132
381,"Without Me","Halsey",28,136,"","","Without Me",2018-10-04,03:21,75,49,30,0,53,0,0,-7,F#/G♭,4,2019-11-22,5p7ujcrUXASCNwRaWNHR1C,"Capitol Records",2B,USUM71813499
382,"Love Lies","Khalid,Normani",76,144,"","","Love Lies",2018-02-14,03:21,71,65,10,0,34,0,10,-6,F#/G♭,4,2019-11-22,45Egmo7icyopuzJN0oMEdk,"RCA Records Label",2B,USRC11703646
383,"Too Good At Goodbyes","Sam Smith",2,92,"soft pop","Pop","The Thrill Of It All (Special Edition)",2017-11-03,03:21,72,37,64,0,47,0,10,-8,F,4,2019-12-28,3VlbOrM6nYPprVvzBZllE5,"Capitol",7B,GBUM71704089
384,"How Low","Ludacris",66,144,"southern hip hop","Hip Hop","Battle Of The Sexes (Deluxe)",2010-01-01,03:21,79,50,0,0,42,0,20,-7,C♯/D♭,4,2019-12-28,1WtTLtofvcjQM3sXSMkDdX,"Disturbing Tha Peace Recordings, Inc.",3B,USUM70913041
385,"Whatever It Takes","Imagine Dragons",85,135,"","","Evolve",2017-06-23,03:21,67,66,4,0,56,0,10,-5,A#/B♭ minor,4,2019-12-28,6Qn5zhYkTa37e91HC1D7lb,"Kid Ina Korner / Interscope",3A,USUM71703515
386,"Super Bass","Nicki Minaj",9,127,"","","Pink Friday (Deluxe)",2010-01-01,03:20,72,86,27,0,67,20,60,-4,B,4,2019-11-22,0iYebKFUSfF72fUu2OW6ZT,"Nicki Minaj/Cash Money",1B,USCM51000734
387,"Sorry","Justin Bieber",87,100,"","","Purpose (Deluxe)",2015-11-13,03:20,66,76,8,0,41,0,30,-4,C minor,4,2019-11-22,09CtPGIpYB4BrO8qb1RGsF,"RBMG/Def Jam",5A,USUM71516760
388,"Tonight Tonight","Hot Chelle Rae",71,100,"","","Whatever",2011-11-25,03:20,69,78,8,0,81,10,10,-5,E,4,2019-12-28,2i0AUcEnsDm3dsqLrFWUCq,"RCA Records Label",12B,USJI11100019
389,"Bad Blood","Taylor Swift,Kendrick Lamar",68,170,"hip hop, west coast hip hop","Hip Hop","Bad Blood",2015-05-17,03:20,65,66,3,0,22,10,10,-7,B minor,4,2019-12-28,6xsEAm6w9oMQYYg3jkEkMT,"Big Machine Records, LLC",10A,USCJY1531564
390,"No Type","Rae Sremmurd",72,125,"","","SremmLife",2015-01-06,03:20,89,49,2,0,23,10,0,-8,F#/G♭,4,2019-12-28,4scpF6J5uMBvoh6sFB7EL1,"Mike WiLL Made-It",2B,USUM71413477
391,"Sexy And I Know It","LMFAO",67,130,"","","Sorry For Party Rocking (Deluxe Version)",2011-01-01,03:19,71,86,10,0,80,30,10,-4,G,4,2019-11-22,0obBFrPYkSoBJbvHfUIhkv,"Will I Am / A&M",9B,USUM71108090
392,"Shut Up and Dance","WALK THE MOON",65,128,"","","TALKING IS HARD (Expanded Edition)",2014-12-02,03:19,58,87,1,0,62,0,20,-4,C♯/D♭,4,2019-11-22,0kzw2tRyuL9rzipi5ntlIy,"RCA Records Label",3B,USRC11401949
393,"Fancy","Iggy Azalea,Charli xcx",71,95,"hyperpop, art pop","Pop, Electronic","The New Classic (Deluxe Version)",2014-01-01,03:19,91,72,9,0,38,0,0,-4,A#/B♭ minor,4,2019-11-22,3oiMJQAWVaxSubJ7b2VUtX,"EMI",3A,GBUM71400597
394,"What Makes You Beautiful","One Direction",87,125,"","","Up All Night",2012-05-25,03:19,73,79,1,0,89,0,0,-2,E,4,2019-11-22,4cluDES4hQEUhmXj6TXkSo,"Syco Music UK",12B,GBHMU1100018
395,"TiK ToK","Kesha",87,120,"","","Animal (Expanded Edition)",2010-01-01,03:19,76,84,10,0,71,10,20,-3,D minor,4,2019-11-22,0HPD5WQqrq7wPWR7P7Dw1i,"RCA Records Label",7A,USRC10900433
396,"Bang Bang","Jessie J,Ariana Grande,Nicki Minaj",83,150,"pop, ","Pop","Sweet Talker (Deluxe Version)",2014-10-10,03:19,71,79,26,0,75,0,30,-3,C minor,4,2019-11-22,0puf9yIluy9W0vpMEUoAnN,"Lava Music/Republic Records",5A,USUM71409737
397,"There's Nothing Holdin' Me Back","Shawn Mendes",88,122,"","","Illuminate (Deluxe)",2017-04-20,03:19,87,81,38,0,97,0,0,-4,B minor,4,2019-12-28,7JJmb5XwzOO8jgpou264Ml,"Island Records",10A,USUM71702833
398,"Here","Alessia Cara",1,120,"","","Know-It-All (Deluxe)",2015-11-13,03:19,38,82,8,0,33,10,0,-4,C,4,2019-12-28,1wYZZtamWTQAoj8B812uKQ,"EP Entertainment, LLC / Def Jam",8B,USUM71506251
